trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,27.059846878051758,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,30.46480941772461,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,29.316814422607422,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,28.700834274291992,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,32.64763641357422,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,29.261070251464844,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,27.47665023803711,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,24.25764274597168,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,29.7056941986084,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,20.19610595703125,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,20.417203903198242,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,21.472902297973633,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,24.68613624572754,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
13,19.32575035095215,2,2,8,0.30000000000000004,0.0003619125620712102,1.136516683735133e-06,128
14,21.528440475463867,2,2,7,0.25,0.0003345732033154578,1.7371058720793197e-06,128
15,26.501596450805664,2,4,17,0.30000000000000004,9.441165836693306e-05,5.976704506604195e-06,128
16,23.580583572387695,2,2,12,0.15000000000000002,0.00015107653087335611,1.031802121334315e-06,128
17,20.5616512298584,0,5,7,0.4,0.0004375177311542486,0.0007184651803521815,128
18,29.510595321655273,3,2,3,0.30000000000000004,0.00018006969458885511,4.922338441429367e-05,256
19,29.120542526245117,1,0,8,0.2,6.829249004988511e-05,8.482859848614719e-05,1024
20,20.729677200317383,2,5,12,0.4,0.0005126038077075309,1.0065379346947078e-06,128
21,25.269311904907227,1,3,10,0.35,0.0005612852975361638,1.5234819455792946e-05,128
22,19.468496322631836,1,3,9,0.30000000000000004,0.0009957762592648044,1.699144131577028e-05,128
23,20.635805130004883,0,4,6,0.30000000000000004,0.0008913660884057164,5.817164713771663e-06,128
24,20.86159896850586,1,2,9,0.2,0.0002330101581617634,2.5284707877620443e-05,128
25,21.525108337402344,2,3,15,0.25,0.00043912999500964506,7.000528932747995e-05,128
26,28.055225372314453,0,2,12,0.30000000000000004,1.384478540948663e-05,8.835645234475683e-06,128
27,28.46710205078125,1,4,8,0.45000000000000007,0.0009586735459187612,2.9547689813432915e-06,1024
28,27.4302978515625,2,3,3,0.2,0.0003598972336618275,2.7515805270404916e-05,256
29,29.17477798461914,0,6,11,0.35,0.00012194372939489096,1.920013430178583e-06,256
