,datetime,precip_in
976,09/03/2019,0.002362206
977,09/04/2019,0.007086617999999999
978,09/05/2019,0.026771668000000002
979,09/06/2019,0.013385834000000001
980,09/07/2019,0.011417328999999999
981,09/08/2019,0.0
982,09/09/2019,0.0
983,09/10/2019,0.0
984,09/11/2019,0.0
985,09/12/2019,0.023622059999999997
986,09/13/2019,0.0066929170000000005
987,09/14/2019,0.0
988,09/15/2019,0.0
989,09/16/2019,0.0
990,09/17/2019,0.0
991,09/18/2019,0.0
992,09/19/2019,0.0
993,09/20/2019,0.0
994,09/21/2019,0.001181103
995,09/22/2019,0.025984266
996,09/23/2019,0.007480319
997,09/24/2019,0.058661449
998,09/25/2019,0.042519708
999,09/26/2019,0.0
1000,09/27/2019,0.000787402
1001,09/28/2019,0.0
1002,09/29/2019,0.0
1003,09/30/2019,0.0
1004,10/01/2019,0.0
1005,10/02/2019,0.0
1006,10/03/2019,0.0
1007,10/04/2019,0.0
1008,10/05/2019,0.005511814
1009,10/06/2019,0.011417328999999999
1010,10/07/2019,0.0
1011,10/08/2019,0.0035433089999999997
1012,10/09/2019,0.059842552
1013,10/10/2019,0.003149608
1014,10/11/2019,0.009448824
1015,10/12/2019,0.0
1016,10/13/2019,0.0
1017,10/14/2019,0.000393701
1018,10/15/2019,0.0066929170000000005
1019,10/16/2019,0.122834712
1020,10/17/2019,0.000393701
1021,10/18/2019,0.040157502
1022,10/19/2019,0.015354339
1023,10/20/2019,0.004724412
1024,10/21/2019,0.010629927
1025,10/22/2019,0.000787402
1026,10/23/2019,0.009055123
1027,10/24/2019,0.0
1028,10/25/2019,0.0
1029,10/26/2019,0.009055123
1030,10/27/2019,0.075590592
1031,10/28/2019,0.032283481999999995
1032,10/29/2019,0.006299216
1033,10/30/2019,0.030708678
1034,10/31/2019,0.007086617999999999
1035,11/01/2019,0.008267720999999999
1036,11/02/2019,0.020078751
1037,11/03/2019,0.0
1038,11/04/2019,0.041338605
1039,11/05/2019,0.004724412
1040,11/06/2019,0.000393701
1041,11/07/2019,0.001968505
1042,11/08/2019,0.005905514999999999
1043,11/09/2019,0.002755907
1044,11/10/2019,0.0
1045,11/11/2019,0.0
1046,11/12/2019,0.0
1047,11/13/2019,0.0
1048,11/14/2019,0.001181103
1049,11/15/2019,0.0
1050,11/16/2019,0.0
1051,11/17/2019,0.0
1052,11/18/2019,0.011417328999999999
1053,11/19/2019,0.0
1054,11/20/2019,0.000787402
1055,11/21/2019,0.000393701
1056,11/22/2019,0.09881895099999999
1057,11/23/2019,0.032283481999999995
1058,11/24/2019,0.0
1059,11/25/2019,0.002755907
1060,11/26/2019,0.027559069999999998
1061,11/27/2019,0.0
1062,11/28/2019,0.0
1063,11/29/2019,0.0
1064,11/30/2019,0.10039375499999999
1065,12/01/2019,0.001574804
1066,12/02/2019,0.000393701
1067,12/03/2019,0.009055123
1068,12/04/2019,0.0
1069,12/05/2019,0.017716545
1070,12/06/2019,0.00393701
1071,12/07/2019,0.005118113
1072,12/08/2019,0.014566936999999999
1073,12/09/2019,0.110629981
1074,12/10/2019,0.004724412
1075,12/11/2019,0.0
1076,12/12/2019,0.021653555
1077,12/13/2019,0.000393701
1078,12/14/2019,0.0
1079,12/15/2019,0.026377967
1080,12/16/2019,0.032283481999999995
1081,12/17/2019,0.024015761
1082,12/18/2019,0.009055123
1083,12/19/2019,0.009055123
1084,12/20/2019,0.010236226
1085,12/21/2019,0.0
1086,12/22/2019,0.023228358999999997
1087,12/23/2019,0.030708678
1088,12/24/2019,0.171653636
1089,12/25/2019,0.001968505
1090,12/26/2019,0.038976398999999995
1091,12/27/2019,0.033070883999999995
1092,12/28/2019,0.051968532
1093,12/29/2019,0.08976382799999999
1094,12/30/2019,0.007480319
1095,12/31/2019,0.087795323
1096,01/01/2020,0.001968505
1097,01/02/2020,0.002362206
1098,01/03/2020,0.005118113
1099,01/04/2020,0.0
1100,01/05/2020,0.0
1101,01/06/2020,0.0
1102,01/07/2020,0.0066929170000000005
1103,01/08/2020,0.00393701
1104,01/09/2020,0.011811029999999998
1105,01/10/2020,0.009842525
1106,01/11/2020,0.010236226
1107,01/12/2020,0.07795279799999999
1108,01/13/2020,0.0393701
1109,01/14/2020,0.0
1110,01/15/2020,0.033070883999999995
1111,01/16/2020,0.155118194
1112,01/17/2020,0.044094512
1113,01/18/2020,0.046063017
1114,01/19/2020,0.026377967
1115,01/20/2020,0.091732333
1116,01/21/2020,0.046063017
1117,01/22/2020,0.046850419
1118,01/23/2020,0.12086620699999999
1119,01/24/2020,0.007480319
1120,01/25/2020,0.014960638
1121,01/26/2020,0.003149608
1122,01/27/2020,0.001574804
1123,01/28/2020,0.00787402
1124,01/29/2020,0.018110246
1125,01/30/2020,0.007086617999999999
1126,01/31/2020,0.006299216
1127,02/01/2020,0.014960638
1128,02/02/2020,0.0
1129,02/03/2020,0.005118113
1130,02/04/2020,0.0
1131,02/05/2020,0.053149635
1132,02/06/2020,0.050393728
1133,02/07/2020,0.11102368199999998
1134,02/08/2020,0.008661422
1135,02/09/2020,0.016929143
1136,02/10/2020,0.036614193
1137,02/11/2020,0.07519689099999999
1138,02/12/2020,0.002755907
1139,02/13/2020,0.08385831299999999
1140,02/14/2020,0.004330711
1141,02/15/2020,0.041338605
1142,02/16/2020,0.121259908
1143,02/17/2020,0.095669343
1144,02/18/2020,0.066535469
1145,02/19/2020,0.095275642
1146,02/20/2020,0.07637799399999999
1147,02/21/2020,0.023228358999999997
1148,02/22/2020,0.106692971
1149,02/23/2020,0.004330711
1150,02/24/2020,0.016141740999999998
1151,02/25/2020,0.00787402
1152,02/26/2020,0.000787402
1153,02/27/2020,0.04527561499999999
1154,02/28/2020,0.009842525
1155,02/29/2020,0.0
1156,03/01/2020,0.000393701
1157,03/02/2020,0.0
1158,03/03/2020,0.002362206
1159,03/04/2020,0.066535469
1160,03/05/2020,0.014566936999999999
1161,03/06/2020,0.033464585
1162,03/07/2020,0.010236226
1163,03/08/2020,0.004330711
1164,03/09/2020,0.0
1165,03/10/2020,0.0
1166,03/11/2020,0.011023628
1167,03/12/2020,0.005905514999999999
1168,03/13/2020,0.003149608
1169,03/14/2020,0.0
1170,03/15/2020,0.0
1171,03/16/2020,0.001181103
1172,03/17/2020,0.000787402
1173,03/18/2020,0.0
1174,03/19/2020,0.000787402
1175,03/20/2020,0.006299216
1176,03/21/2020,0.025196864
1177,03/22/2020,0.041338605
1178,03/23/2020,0.029133873999999997
1179,03/24/2020,0.008267720999999999
1180,03/25/2020,0.033070883999999995
1181,03/26/2020,0.115748094
1182,03/27/2020,0.014173235999999999
1183,03/28/2020,0.004724412
1184,03/29/2020,0.0
1185,03/30/2020,0.001574804
1186,03/31/2020,0.0
1187,04/01/2020,0.0
1188,04/02/2020,0.00787402
1189,04/03/2020,0.007480319
1190,04/04/2020,0.038582698
1191,04/05/2020,0.003149608
1192,04/06/2020,0.04330711
1193,04/07/2020,0.05551184099999999
1194,04/08/2020,0.059448851
1195,04/09/2020,0.115354393
1196,04/10/2020,0.021259854
1197,04/11/2020,0.009842525
1198,04/12/2020,0.003149608
1199,04/13/2020,0.020472452
1200,04/14/2020,0.020472452
1201,04/15/2020,0.00393701
1202,04/16/2020,0.0
1203,04/17/2020,0.000393701
1204,04/18/2020,0.061023654999999996
1205,04/19/2020,0.00393701
1206,04/20/2020,0.002362206
1207,04/21/2020,0.011417328999999999
1208,04/22/2020,0.008661422
1209,04/23/2020,0.0
1210,04/24/2020,0.0035433089999999997
1211,04/25/2020,0.008267720999999999
1212,04/26/2020,0.009842525
1213,04/27/2020,0.024409462
1214,04/28/2020,0.025984266
1215,04/29/2020,0.05905515
1216,04/30/2020,0.002362206
1217,05/01/2020,0.005905514999999999
1218,05/02/2020,0.000393701
1219,05/03/2020,0.0
1220,05/04/2020,0.025196864
1221,05/05/2020,0.0
1222,05/06/2020,0.0035433089999999997
1223,05/07/2020,0.007086617999999999
1224,05/08/2020,0.0
1225,05/09/2020,0.026771668000000002
1226,05/10/2020,0.0
1227,05/11/2020,0.0
1228,05/12/2020,0.000787402
1229,05/13/2020,0.000393701
1230,05/14/2020,0.000787402
1231,05/15/2020,0.033070883999999995
1232,05/16/2020,0.000393701
1233,05/17/2020,0.0
1234,05/18/2020,0.0
1235,05/19/2020,0.12598432
1236,05/20/2020,0.015354339
1237,05/21/2020,0.011023628
1238,05/22/2020,0.0
1239,05/23/2020,0.0
1240,05/24/2020,0.0
1241,05/25/2020,0.002755907
1242,05/26/2020,0.00787402
1243,05/27/2020,0.043700811
1244,05/28/2020,0.002362206
1245,05/29/2020,0.008661422
1246,05/30/2020,0.008267720999999999
1247,05/31/2020,0.023622059999999997
1248,06/01/2020,0.023622059999999997
1249,06/02/2020,0.000787402
1250,06/03/2020,0.006299216
1251,06/04/2020,0.0
1252,06/05/2020,0.0
1253,06/06/2020,0.012992133
1254,06/07/2020,0.0
1255,06/08/2020,0.000393701
1256,06/09/2020,0.000787402
1257,06/10/2020,0.006299216
1258,06/11/2020,0.029133873999999997
1259,06/12/2020,0.008661422
1260,06/13/2020,0.012992133
1261,06/14/2020,0.011023628
1262,06/15/2020,0.000393701
1263,06/16/2020,0.0
1264,06/17/2020,0.0
1265,06/18/2020,0.023228358999999997
1266,06/19/2020,0.257086753
1267,06/20/2020,0.10944887799999999
1268,06/21/2020,0.092126034
1269,06/22/2020,0.031102379
1270,06/23/2020,0.001181103
1271,06/24/2020,0.021653555
1272,06/25/2020,0.011811029999999998
1273,06/26/2020,0.12086620699999999
1274,06/27/2020,0.010629927
1275,06/28/2020,0.00787402
1276,06/29/2020,0.022047256
1277,06/30/2020,0.000393701
1278,07/01/2020,NA
1279,07/02/2020,NA
1280,07/03/2020,NA
1281,07/04/2020,NA
1282,07/05/2020,NA
1283,07/06/2020,NA
1284,07/07/2020,NA
1285,07/08/2020,NA
1286,07/09/2020,NA
1287,07/10/2020,NA
1288,07/11/2020,NA
1289,07/12/2020,NA
1290,07/13/2020,NA
1291,07/14/2020,NA
1292,07/15/2020,NA
1293,07/16/2020,NA
1294,07/17/2020,0.016535441999999997
1295,07/18/2020,0.0
1296,07/19/2020,0.0
1297,07/20/2020,0.0
1298,07/21/2020,0.0
1299,07/22/2020,0.0035433089999999997
1300,07/23/2020,0.013779534999999999
1301,07/24/2020,0.001574804
1302,07/25/2020,0.000787402
1303,07/26/2020,0.034645688
1304,07/27/2020,0.011811029999999998
1305,07/28/2020,0.08543311699999999
1306,07/29/2020,0.004724412
1307,07/30/2020,0.001968505
1308,07/31/2020,0.04448821299999999
1309,08/01/2020,0.008267720999999999
1310,08/02/2020,0.0035433089999999997
1311,08/03/2020,0.000787402
1312,08/04/2020,0.000393701
1313,08/05/2020,0.001574804
1314,08/06/2020,0.000787402
1315,08/07/2020,0.0
1316,08/08/2020,0.081889808
1317,08/09/2020,0.010629927
1318,08/10/2020,0.0
1319,08/11/2020,0.023228358999999997
1320,08/12/2020,0.023622059999999997
1321,08/13/2020,0.000787402
1322,08/14/2020,0.0
1323,08/15/2020,0.022440956999999997
1324,08/16/2020,0.052362233
1325,08/17/2020,0.071259881
1326,08/18/2020,0.007086617999999999
1327,08/19/2020,0.009055123
1328,08/20/2020,0.008267720999999999
1329,08/21/2020,0.007480319
1330,08/22/2020,0.002755907
1331,08/23/2020,0.010236226
1332,08/24/2020,0.000393701
1333,08/25/2020,0.0
1334,08/26/2020,0.0
1335,08/27/2020,0.0
1336,08/28/2020,0.022834657999999997
1337,08/29/2020,0.016141740999999998
1338,08/30/2020,0.0
1339,08/31/2020,0.004724412
1340,09/01/2020,0.010629927
1341,09/02/2020,0.083070911
1342,09/03/2020,0.013385834000000001
1343,09/04/2020,0.025984266
1344,09/05/2020,0.052362233
1345,09/06/2020,0.008267720999999999
1346,09/07/2020,0.041732306
1347,09/08/2020,0.027165368999999998
1348,09/09/2020,0.025984266
1349,09/10/2020,0.000393701
1350,09/11/2020,0.0
1351,09/12/2020,0.0
1352,09/13/2020,0.007086617999999999
1353,09/14/2020,0.026377967
1354,09/15/2020,0.026377967
1355,09/16/2020,0.011811029999999998
1356,09/17/2020,0.0
1357,09/18/2020,0.0
1358,09/19/2020,0.020866153
1359,09/20/2020,0.008267720999999999
1360,09/21/2020,0.070472479
1361,09/22/2020,0.051968532
1362,09/23/2020,0.0
1363,09/24/2020,0.0
1364,09/25/2020,0.015354339
1365,09/26/2020,0.01574804
1366,09/27/2020,0.020866153
1367,09/28/2020,0.001181103
1368,09/29/2020,0.0
1369,09/30/2020,0.016929143
1370,10/01/2020,0.001574804
1371,10/02/2020,0.011811029999999998
1372,10/03/2020,0.012598432
1373,10/04/2020,0.00787402
1374,10/05/2020,0.044094512
1375,10/06/2020,0.001968505
1376,10/07/2020,0.018503947
1377,10/08/2020,0.058267747999999994
1378,10/09/2020,0.071653582
1379,10/10/2020,0.000787402
1380,10/11/2020,0.002755907
1381,10/12/2020,0.0
1382,10/13/2020,0.004724412
1383,10/14/2020,0.057480345999999995
1384,10/15/2020,0.01968505
1385,10/16/2020,0.11338588799999999
1386,10/17/2020,0.001968505
1387,10/18/2020,0.0
1388,10/19/2020,0.004330711
1389,10/20/2020,0.003149608
1390,10/21/2020,0.011811029999999998
1391,10/22/2020,0.0
1392,10/23/2020,0.016535441999999997
1393,10/24/2020,0.20905523099999998
1394,10/25/2020,0.026377967
1395,10/26/2020,0.001968505
1396,10/27/2020,0.013385834000000001
1397,10/28/2020,0.014173235999999999
1398,10/29/2020,0.08700792099999999
1399,10/30/2020,0.0035433089999999997
1400,10/31/2020,0.006299216
1401,11/01/2020,0.002362206
1402,11/02/2020,0.000393701
1403,11/03/2020,0.000393701
1404,11/04/2020,0.140944958
1405,11/05/2020,0.005118113
1406,11/06/2020,0.0
1407,11/07/2020,0.006299216
1408,11/08/2020,0.10944887799999999
1409,11/09/2020,0.022047256
1410,11/10/2020,0.004724412
1411,11/11/2020,0.112204785
1412,11/12/2020,0.001968505
1413,11/13/2020,0.029921276
1414,11/14/2020,0.005511814
1415,11/15/2020,0.018897648
1416,11/16/2020,0.018110246
1417,11/17/2020,0.000393701
1418,11/18/2020,0.011811029999999998
1419,11/19/2020,0.050393728
1420,11/20/2020,0.034251987
1421,11/21/2020,0.052755934
1422,11/22/2020,0.038976398999999995
1423,11/23/2020,0.030708678
1424,11/24/2020,0.0
1425,11/25/2020,0.0
1426,11/26/2020,0.0
1427,11/27/2020,0.0
1428,11/28/2020,0.000393701
1429,11/29/2020,0.0
1430,11/30/2020,0.003149608
1431,12/01/2020,0.013779534999999999
1432,12/02/2020,0.009055123
1433,12/03/2020,0.012598432
1434,12/04/2020,0.006299216
1435,12/05/2020,0.01968505
1436,12/06/2020,0.014960638
1437,12/07/2020,0.014960638
1438,12/08/2020,0.04330711
1439,12/09/2020,0.006299216
1440,12/10/2020,0.012598432
1441,12/11/2020,0.002755907
1442,12/12/2020,0.21181113799999998
1443,12/13/2020,0.01968505
1444,12/14/2020,0.000393701
1445,12/15/2020,0.021653555
1446,12/16/2020,0.09803154900000001
1447,12/17/2020,0.035826791
1448,12/18/2020,0.0
1449,12/19/2020,0.002755907
1450,12/20/2020,0.053543336000000004
1451,12/21/2020,0.0
1452,12/22/2020,0.001968505
1453,12/23/2020,0.003149608
1454,12/24/2020,0.001574804
1455,12/25/2020,0.001181103
1456,12/26/2020,0.001181103
1457,12/27/2020,0.012204731
1458,12/28/2020,0.0
1459,12/29/2020,0.0
1460,12/30/2020,0.003149608
1461,12/31/2020,0.0
1462,01/01/2021,0.046063017
1463,01/02/2021,0.085826818
1464,01/03/2021,0.0
1465,01/04/2021,0.003149608
1466,01/05/2021,0.035826791
1467,01/06/2021,0.013779534999999999
1468,01/07/2021,0.0
1469,01/08/2021,0.003149608
1470,01/09/2021,0.000787402
1471,01/10/2021,0.004724412
1472,01/11/2021,0.0
1473,01/12/2021,0.001181103
1474,01/13/2021,0.013385834000000001
1475,01/14/2021,0.002755907
1476,01/15/2021,0.0
1477,01/16/2021,0.004330711
1478,01/17/2021,0.0066929170000000005
1479,01/18/2021,0.002362206
1480,01/19/2021,0.009055123
1481,01/20/2021,0.004330711
1482,01/21/2021,0.013385834000000001
1483,01/22/2021,0.004724412
1484,01/23/2021,0.007086617999999999
1485,01/24/2021,0.0393701
1486,01/25/2021,0.060236253
1487,01/26/2021,0.066535469
1488,01/27/2021,0.16141740999999998
1489,01/28/2021,0.020472452
1490,01/29/2021,0.017322844
1491,01/30/2021,0.0
1492,01/31/2021,0.0
1493,02/01/2021,0.001968505
1494,02/02/2021,0.000787402
1495,02/03/2021,0.061417356
1496,02/04/2021,0.065748067
1497,02/05/2021,0.25748045399999997
1498,02/06/2021,0.012992133
1499,02/07/2021,0.0
1500,02/08/2021,0.000787402
1501,02/09/2021,0.01968505
1502,02/10/2021,0.000393701
1503,02/11/2021,0.008267720999999999
1504,02/12/2021,0.047637821
1505,02/13/2021,0.005905514999999999
1506,02/14/2021,0.001968505
1507,02/15/2021,0.014566936999999999
1508,02/16/2021,0.002755907
1509,02/17/2021,0.008267720999999999
1510,02/18/2021,0.041732306
1511,02/19/2021,0.007480319
1512,02/20/2021,0.001968505
1513,02/21/2021,0.086220519
1514,02/22/2021,0.25000013499999996
1515,02/23/2021,0.004330711
1516,02/24/2021,0.027952770999999998
1517,02/25/2021,0.01574804
1518,02/26/2021,0.013385834000000001
1519,02/27/2021,0.0
1520,02/28/2021,0.0
1521,03/01/2021,0.0
1522,03/02/2021,0.0
1523,03/03/2021,0.0
1524,03/04/2021,0.0
1525,03/05/2021,0.0
1526,03/06/2021,0.0
1527,03/07/2021,0.0
1528,03/08/2021,0.035039389
1529,03/09/2021,0.004724412
1530,03/10/2021,0.000393701
1531,03/11/2021,0.013779534999999999
1532,03/12/2021,0.0
1533,03/13/2021,0.0
1534,03/14/2021,0.0
1535,03/15/2021,0.01968505
1536,03/16/2021,0.04330711
1537,03/17/2021,0.015354339
1538,03/18/2021,0.024015761
1539,03/19/2021,0.034251987
1540,03/20/2021,0.040944904
1541,03/21/2021,0.000393701
1542,03/22/2021,0.0
1543,03/23/2021,0.000787402
1544,03/24/2021,0.022834657999999997
1545,03/25/2021,0.003149608
1546,03/26/2021,0.006299216
1547,03/27/2021,0.009055123
1548,03/28/2021,0.03149608
1549,03/29/2021,0.002362206
1550,03/30/2021,0.002755907
1551,03/31/2021,0.028740172999999997
1552,04/01/2021,0.003149608
1553,04/02/2021,0.00393701
1554,04/03/2021,0.009842525
1555,04/04/2021,0.00787402
1556,04/05/2021,0.002362206
1557,04/06/2021,0.0
1558,04/07/2021,0.022047256
1559,04/08/2021,0.0
1560,04/09/2021,0.0
1561,04/10/2021,0.0
1562,04/11/2021,0.008661422
1563,04/12/2021,0.0
1564,04/13/2021,0.007086617999999999
1565,04/14/2021,0.018110246
1566,04/15/2021,0.0
1567,04/16/2021,0.012598432
1568,04/17/2021,0.012992133
1569,04/18/2021,0.022834657999999997
1570,04/19/2021,0.061023654999999996
1571,04/20/2021,0.019291349
1572,04/21/2021,0.022834657999999997
1573,04/22/2021,0.0
1574,04/23/2021,0.0
1575,04/24/2021,0.025984266
1576,04/25/2021,0.0
1577,04/26/2021,0.0
1578,04/27/2021,0.000787402
1579,04/28/2021,0.0
1580,04/29/2021,0.0
1581,04/30/2021,0.004330711
1582,05/01/2021,0.011023628
1583,05/02/2021,0.000787402
1584,05/03/2021,0.0
1585,05/04/2021,0.002362206
1586,05/05/2021,0.0
1587,05/06/2021,0.022047256
1588,05/07/2021,0.026377967
1589,05/08/2021,0.10944887799999999
1590,05/09/2021,0.012992133
1591,05/10/2021,0.002755907
1592,05/11/2021,0.005905514999999999
1593,05/12/2021,0.0
1594,05/13/2021,0.0
1595,05/14/2021,0.0
1596,05/15/2021,0.005511814
1597,05/16/2021,0.001574804
1598,05/17/2021,0.004724412
1599,05/18/2021,0.00787402
1600,05/19/2021,0.008661422
1601,05/20/2021,0.0
1602,05/21/2021,0.001574804
1603,05/22/2021,0.0066929170000000005
1604,05/23/2021,0.012992133
1605,05/24/2021,0.000393701
1606,05/25/2021,0.024015761
1607,05/26/2021,0.0
1608,05/27/2021,0.0
1609,05/28/2021,0.0
1610,05/29/2021,0.010236226
1611,05/30/2021,0.0
1612,05/31/2021,0.001181103
1613,06/01/2021,0.001181103
1614,06/02/2021,0.0
1615,06/03/2021,0.002755907
1616,06/04/2021,0.0
1617,06/05/2021,0.012992133
1618,06/06/2021,0.061811057
1619,06/07/2021,0.011023628
1620,06/08/2021,0.0
1621,06/09/2021,0.002755907
1622,06/10/2021,0.127952825
1623,06/11/2021,0.012598432
1624,06/12/2021,0.011023628
1625,06/13/2021,0.027952770999999998
1626,06/14/2021,0.01968505
1627,06/15/2021,0.018503947
1628,06/16/2021,0.0
1629,06/17/2021,0.0
1630,06/18/2021,0.020866153
1631,06/19/2021,0.000393701
1632,06/20/2021,0.011811029999999998
1633,06/21/2021,0.0
1634,06/22/2021,0.0066929170000000005
1635,06/23/2021,0.06299216
1636,06/24/2021,0.013385834000000001
1637,06/25/2021,0.002362206
1638,06/26/2021,0.06299216
1639,06/27/2021,0.002755907
1640,06/28/2021,0.07992130299999999
1641,06/29/2021,0.001181103
1642,06/30/2021,0.001968505
1643,07/01/2021,0.029921276
1644,07/02/2021,0.000393701
1645,07/03/2021,0.0
1646,07/04/2021,0.157874101
1647,07/05/2021,0.06456696399999999
1648,07/06/2021,0.040157502
1649,07/07/2021,0.018897648
1650,07/08/2021,0.000393701
1651,07/09/2021,0.006299216
1652,07/10/2021,0.001574804
1653,07/11/2021,0.001968505
1654,07/12/2021,0.004724412
1655,07/13/2021,0.017716545
1656,07/14/2021,0.0
1657,07/15/2021,0.002362206
1658,07/16/2021,0.005905514999999999
1659,07/17/2021,0.002362206
1660,07/18/2021,0.001968505
1661,07/19/2021,0.0
1662,07/20/2021,0.035039389
1663,07/21/2021,0.002755907
1664,07/22/2021,0.0
1665,07/23/2021,0.008267720999999999
1666,07/24/2021,0.007480319
1667,07/25/2021,0.0
1668,07/26/2021,0.0
1669,07/27/2021,0.0
1670,07/28/2021,0.009448824
1671,07/29/2021,0.0
1672,07/30/2021,0.001574804
1673,07/31/2021,0.005118113
1674,08/01/2021,0.052362233
1675,08/02/2021,0.0
1676,08/03/2021,0.004330711
1677,08/04/2021,0.024015761
1678,08/05/2021,0.048425222999999996
1679,08/06/2021,0.061417356
1680,08/07/2021,0.030314977
1681,08/08/2021,0.0
1682,08/09/2021,0.000393701
1683,08/10/2021,0.0
1684,08/11/2021,0.0066929170000000005
1685,08/12/2021,0.014173235999999999
1686,08/13/2021,0.012204731
1687,08/14/2021,0.0
1688,08/15/2021,0.0
1689,08/16/2021,0.000787402
1690,08/17/2021,0.000787402
1691,08/18/2021,0.0393701
1692,08/19/2021,0.012204731
1693,08/20/2021,0.0035433089999999997
1694,08/21/2021,0.025196864
1695,08/22/2021,0.007480319
1696,08/23/2021,0.004330711
1697,08/24/2021,0.010236226
1698,08/25/2021,0.016929143
1699,08/26/2021,0.020078751
1700,08/27/2021,0.014566936999999999
1701,08/28/2021,0.020866153
1702,08/29/2021,0.029921276
1703,08/30/2021,0.004724412
1704,08/31/2021,0.0
1705,09/01/2021,0.001968505
1706,09/02/2021,0.0
1707,09/03/2021,0.001968505
1708,09/04/2021,0.0
1709,09/05/2021,0.002755907
1710,09/06/2021,0.020472452
1711,09/07/2021,0.001968505
1712,09/08/2021,0.000787402
1713,09/09/2021,0.0066929170000000005
1714,09/10/2021,0.008267720999999999
1715,09/11/2021,0.016141740999999998
1716,09/12/2021,0.0
1717,09/13/2021,0.0
1718,09/14/2021,0.016141740999999998
1719,09/15/2021,0.005118113
1720,09/16/2021,0.001574804
1721,09/17/2021,0.000393701
1722,09/18/2021,0.00393701
1723,09/19/2021,0.0
1724,09/20/2021,0.0
1725,09/21/2021,0.119685104
1726,09/22/2021,0.000393701
1727,09/23/2021,0.0
1728,09/24/2021,0.0
1729,09/25/2021,0.055118139999999996
1730,09/26/2021,0.002362206
1731,09/27/2021,0.00393701
1732,09/28/2021,0.005118113
1733,09/29/2021,0.011023628
1734,09/30/2021,0.003149608
1735,10/01/2021,0.001181103
1736,10/02/2021,0.029921276
1737,10/03/2021,0.002362206
1738,10/04/2021,0.009842525
1739,10/05/2021,0.002362206
1740,10/06/2021,0.006299216
1741,10/07/2021,0.0035433089999999997
1742,10/08/2021,0.0
1743,10/09/2021,0.0
1744,10/10/2021,0.111417383
1745,10/11/2021,0.007480319
1746,10/12/2021,0.0
1747,10/13/2021,0.0
1748,10/14/2021,0.0
1749,10/15/2021,0.000393701
1750,10/16/2021,0.00393701
1751,10/17/2021,0.013385834000000001
1752,10/18/2021,0.004330711
1753,10/19/2021,0.037007894
1754,10/20/2021,0.060236253
1755,10/21/2021,0.00393701
1756,10/22/2021,0.001181103
1757,10/23/2021,0.0
1758,10/24/2021,0.0
1759,10/25/2021,0.0
1760,10/26/2021,0.011811029999999998
1761,10/27/2021,0.003149608
1762,10/28/2021,0.0
1763,10/29/2021,0.0
1764,10/30/2021,0.001574804
1765,10/31/2021,0.0
1766,11/01/2021,0.03543309
1767,11/02/2021,0.008661422
1768,11/03/2021,0.015354339
1769,11/04/2021,0.050787429
1770,11/05/2021,0.000393701
1771,11/06/2021,0.0
1772,11/07/2021,0.0
1773,11/08/2021,0.007086617999999999
1774,11/09/2021,0.012992133
1775,11/10/2021,0.00787402
1776,11/11/2021,0.030708678
1777,11/12/2021,0.035826791
1778,11/13/2021,0.0
1779,11/14/2021,0.0
1780,11/15/2021,0.01968505
1781,11/16/2021,0.042126007
1782,11/17/2021,0.078346499
1783,11/18/2021,0.001574804
1784,11/19/2021,0.001574804
1785,11/20/2021,0.010629927
1786,11/21/2021,0.0
1787,11/22/2021,0.0
1788,11/23/2021,0.001574804
1789,11/24/2021,0.004724412
1790,11/25/2021,0.041338605
1791,11/26/2021,0.0
1792,11/27/2021,0.010629927
1793,11/28/2021,0.005118113
1794,11/29/2021,0.028346471999999998
1795,11/30/2021,0.001968505
1796,12/01/2021,0.022047256
1797,12/02/2021,0.00787402
1798,12/03/2021,0.012598432
1799,12/04/2021,0.006299216
1800,12/05/2021,0.0
1801,12/06/2021,0.0
1802,12/07/2021,0.08149610699999998
1803,12/08/2021,0.0
1804,12/09/2021,0.0
1805,12/10/2021,0.0035433089999999997
1806,12/11/2021,0.0
1807,12/12/2021,0.012992133
1808,12/13/2021,0.0
1809,12/14/2021,0.000787402
1810,12/15/2021,0.023622059999999997
1811,12/16/2021,0.053937037
1812,12/17/2021,0.009055123
1813,12/18/2021,0.015354339
1814,12/19/2021,0.018503947
1815,12/20/2021,0.005511814
1816,12/21/2021,0.016141740999999998
1817,12/22/2021,0.004330711
1818,12/23/2021,0.001574804
1819,12/24/2021,0.011023628
1820,12/25/2021,0.007086617999999999
1821,12/26/2021,0.001181103
1822,12/27/2021,0.027165368999999998
1823,12/28/2021,0.020866153
1824,12/29/2021,0.004330711
1825,12/30/2021,0.000393701
1826,12/31/2021,0.004330711
1827,01/01/2022,0.0
1828,01/02/2022,0.04527561499999999
1829,01/03/2022,0.0
1830,01/04/2022,0.0
1831,01/05/2022,0.040944904
1832,01/06/2022,0.0
1833,01/07/2022,0.0
1834,01/08/2022,0.011023628
1835,01/09/2022,0.0
1836,01/10/2022,0.002362206
1837,01/11/2022,0.014960638
1838,01/12/2022,0.0
1839,01/13/2022,0.041338605
1840,01/14/2022,0.053937037
1841,01/15/2022,0.033858286
1842,01/16/2022,0.000787402
1843,01/17/2022,0.00787402
1844,01/18/2022,0.0
1845,01/19/2022,0.000787402
1846,01/20/2022,0.001968505
1847,01/21/2022,0.10196855899999999
1848,01/22/2022,0.0
1849,01/23/2022,0.000393701
1850,01/24/2022,0.0
