trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
10,11.242558479309082,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
26,11.674872398376465,2,1,8,0.35,0.0005031633436833936,2.506979521537199e-06,128
16,11.763385772705078,2,2,7,0.15000000000000002,0.0004894057592170779,5.461206586931908e-06,128
21,11.90782642364502,2,3,10,0.30000000000000004,0.0004742985368854859,1.0880389325132776e-06,128
23,11.932096481323242,2,3,8,0.4,0.00023304464388975953,2.2352107717417417e-06,128
25,11.939164161682129,1,2,12,0.2,0.0003124505853835015,5.282830903283235e-06,128
13,12.015671730041504,2,3,10,0.30000000000000004,0.0003719777412883037,1.1538327053251592e-06,128
11,12.33037281036377,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,12.357434272766113,1,3,9,0.4,0.0008346639415819694,1.2088179189460858e-05,128
9,12.463043212890625,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
