loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2599502503871918,0.3247052729129791,0.25941383838653564,0.5093268482875566,0.7690222859382629,10500.3857421875,102.47138987145388,65.32740020751953
