rainfall,date
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
24.6,042_1962-01
