trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
3,15.646547317504883,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
17,16.1016902923584,4,2,3,0.1,0.00017382944114295625,7.256804899831168e-06,512
20,16.35911750793457,4,2,1,0.2,5.675340745421165e-05,1.0782360766397904e-06,256
15,16.38389015197754,3,2,3,0.30000000000000004,0.00039104514950531326,1.7699774391499084e-05,512
27,16.440048217773438,3,1,1,0.2,0.00013659962825701748,1.3576449466847908e-05,512
11,16.452011108398438,2,3,10,0.35,0.0007791470666172773,2.3537840055799044e-05,128
12,16.516481399536133,2,2,10,0.4,0.000793334434784632,1.4547307271298103e-05,128
9,16.530664443969727,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
19,16.586084365844727,4,0,7,0.15000000000000002,0.00017904319826816606,0.0008628125461616685,512
10,16.62055015563965,2,2,8,0.4,0.0009285225829404774,0.0005284384205738847,512
