trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
16,11.73752498626709,1,2,17,mlp,1.3,0.4,8.210306353345735e-05,0.0002931180935254348,128
19,11.899517059326172,1,3,16,mlp,1.3,0.4,9.092982489921654e-05,5.175769357990665e-05,128
14,11.960906982421875,1,3,12,mlp,1.35,0.45000000000000007,1.3710070141031862e-05,0.00011680662319989236,128
2,12.094321250915527,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
7,12.238046646118164,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,12.386340141296387,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
13,12.394750595092773,2,3,17,mlp,1.55,0.25,0.00010333816280893181,8.305679319574604e-06,1024
0,12.487311363220215,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
6,12.806777954101562,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
10,13.093666076660156,0,2,0,glu,1.75,0.5,0.0008834198287715506,0.0008522261645812476,128
