trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.7066971957683563,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.0058289766311646,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.7725081642468771,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.7859987020492554,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.7568601369857788,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,2.514597535133362,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.6889352798461914,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.2053991158803303,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.6904643774032593,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.893004834651947,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,2.6880853176116943,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.6244484931230545,3,1,3,mlp,1.05,0.35,3.0208778601692776e-05,0.0009593032924830355,128
12,0.6372242967287699,2,1,1,mlp,1.05,0.35,7.08508877662769e-05,0.00020233435446609765,128
13,0.6294887264569601,3,1,0,mlp,1.05,0.35,8.205296134487733e-05,0.0009588302905439833,128
14,13.382533073425293,3,1,0,mlp,1.95,0.45000000000000007,0.00026147713578108026,0.0009342189592218875,128
15,0.8813666601975759,3,2,4,mlp,1.35,0.4,8.055789963611464e-05,0.0003763113134757578,128
16,1.4691455165545146,2,1,5,mlp,1.6,0.30000000000000004,0.00025889115364263526,6.986228381681101e-06,128
17,0.8242862423261007,3,2,2,mlp,1.3,0.4,2.128683392739557e-05,0.00044725712933720875,128
18,0.6265246073404948,3,3,6,mlp,1.05,0.30000000000000004,9.210778713607217e-05,9.868854202059937e-05,128
19,1.0337076783180237,2,3,6,mlp,1.4500000000000002,0.30000000000000004,0.00018418776817629215,8.478057612003183e-05,128
20,1.746295690536499,3,3,4,mlp,1.6,0.25,1.696843560869199e-05,1.0835847514722128e-06,1024
21,0.6419222603241602,3,1,0,mlp,1.05,0.35,6.299396795055367e-05,0.00026226708774492206,128
22,0.6275251011053721,3,3,2,mlp,1.05,0.4,0.00011562690332569779,0.0009826740452177562,128
23,0.6806191901365916,2,3,2,mlp,1.1500000000000001,0.45000000000000007,0.00038973681228655183,6.294002455995366e-05,128
24,0.7569303413232168,3,3,6,mlp,1.25,0.4,0.000138671293576447,0.0003910296524598868,128
25,0.6935394505659739,3,2,3,mlp,1.1500000000000001,0.45000000000000007,9.996179636976384e-05,0.0005341035226966034,128
26,0.6358561714490255,2,3,4,lstm,1.05,0.25,3.155983062713117e-05,0.00012918058284401167,128
27,0.8786524732907613,3,4,6,mlp,1.35,0.30000000000000004,5.4066956138914076e-05,3.492769912922625e-05,128
28,0.7886961102485657,2,2,2,mlp,1.25,0.5,0.0002287984945833572,1.5876082925412642e-05,1024
29,0.6846890151500702,3,3,5,mlp,1.1500000000000001,0.4,0.00035225584359772157,5.2601902863152805e-05,512
