trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,2.1499321460723877,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.5439579486846924,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.6180481314659119,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,1.586113452911377,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.6996289491653442,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,3.221048593521118,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.5903936624526978,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.4704006910324097,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.8595457673072815,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.6082541942596436,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,3.3302643299102783,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,1.2510919570922852,0,3,1,lstm,1.35,0.30000000000000004,5.0262483745214134e-05,1.911335459061663e-05,256
12,10.25165843963623,0,1,17,mlp,1.95,0.4,7.35204291481351e-05,6.330778782171983e-06,256
13,1.064134120941162,1,3,5,lstm,1.05,0.2,2.2656995031160082e-05,0.00012136790988465967,256
14,0.8422292470932007,2,1,13,lstm,1.35,0.15000000000000002,0.00020013413724386903,7.941265834605177e-06,128
15,1.5436166524887085,0,2,14,mlp,1.6500000000000001,0.25,2.281761311334611e-05,0.00024519167346631957,256
16,0.9381009936332703,1,4,6,mlp,1.35,0.15000000000000002,0.0002941856699291301,4.735620584167545e-05,256
17,1.6452231407165527,0,3,0,lstm,1.55,0.30000000000000004,8.839370637302173e-05,0.00010829196376248288,256
18,0.6510717868804932,1,1,12,mlp,1.05,0.45000000000000007,2.5620055968422576e-05,1.870325518340581e-05,128
19,1.4716804027557373,2,0,4,lstm,1.3,0.25,6.095857331421405e-05,0.0004263867469852593,1024
20,0.9968363642692566,0,2,16,lstm,1.4500000000000002,0.15000000000000002,3.310918270074416e-05,1.0835847514722128e-06,256
21,0.6400397419929504,0,2,10,lstm,1.2000000000000002,0.1,0.0009270922358494776,0.0007631876796185897,128
22,0.5684992074966431,0,3,11,lstm,1.1500000000000001,0.1,0.00034351657753826806,0.0009826740452177562,128
23,0.6522536873817444,1,4,12,lstm,1.1,0.2,0.00036035092098334845,0.0002227481963194417,128
24,0.6756423115730286,0,3,8,lstm,1.25,0.15000000000000002,1.4692198533793646e-05,8.352748910051468e-05,128
25,0.6698470711708069,1,4,11,lstm,1.1500000000000001,0.1,9.039082680444433e-05,0.0004059026546684895,256
26,0.9394585490226746,0,3,16,mlp,1.4000000000000001,0.15000000000000002,0.00012141082236449951,9.71941257741278e-06,128
27,1.4840283393859863,0,4,15,lstm,1.25,0.2,0.00027353800296659966,0.000966748221471958,1024
28,0.5561896562576294,1,3,9,mlp,1.05,0.1,3.5376154183751685e-05,0.00018485402609814315,256
29,0.9329282641410828,1,3,12,mlp,1.1,0.25,0.0005269681108460483,0.00016731021609110708,512
