loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.23718395829200745,0.32822567224502563,0.23664578795433044,0.4864625247173007,0.7892946004867554,9578.794921875,97.87131817787579,66.03567504882812
