Metric,Value,Unit
R²,0.3781009316444397,dimensionless
MSE,0.5535642504692078,normalized²
RMSE,0.7440189852881496,normalized
MAE,0.36298316717147827,normalized
RMSE,16.381583950418513,mm
MAE,7.992053031921387,mm
