Metric,Value,Unit
R²,0.4047386646270752,dimensionless
MSE,0.60628741979599,normalized²
RMSE,0.7786446042938909,normalized
MAE,0.3618667721748352,normalized
RMSE,17.233146948824107,mm
MAE,8.00892162322998,mm
