trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
3,27.52431869506836,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
24,27.717361450195312,2,0,15,glu,1.1500000000000001,0.15000000000000002,0.00010503339484584863,3.1150436328346943e-06,512
6,27.739734649658203,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
25,27.74224281311035,3,1,16,glu,1.1500000000000001,0.15000000000000002,1.68629693490332e-05,3.342104174307528e-06,256
27,27.743967056274414,2,3,15,glu,1.25,0.2,9.944761817200538e-05,0.0001542490300552987,1024
20,27.773637771606445,1,0,2,glu,1.9000000000000001,0.25,0.00012576794912131826,1.0835847514722128e-06,512
9,27.775609970092773,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
29,27.78126335144043,3,2,15,mlp,1.1500000000000001,0.4,3.8813044488195614e-05,6.054493310051836e-05,512
11,27.78314208984375,1,0,17,mlp,1.05,0.35,6.871468573447045e-05,8.6928072170062e-05,128
23,27.783872604370117,1,1,5,glu,1.85,0.25,5.806303203878072e-05,1.3322639539537453e-05,512
