trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,27.91652488708496,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,27.81795310974121,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,28.02103042602539,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,27.52431869506836,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,28.02762794494629,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,28.228742599487305,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,27.739734649658203,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,28.437618255615234,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,27.83252716064453,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,27.775609970092773,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,28.02037811279297,1,2,0,glu,1.75,0.4,0.00014143084755100256,7.365085260779855e-06,1024
11,27.78314208984375,1,0,17,mlp,1.05,0.35,6.871468573447045e-05,8.6928072170062e-05,128
12,27.797500610351562,1,1,5,glu,1.3,0.45000000000000007,8.617444527113984e-05,0.00018183320013855016,256
13,27.93326187133789,2,1,17,mlp,1.55,0.30000000000000004,0.00021223297272287149,3.803186209825638e-05,512
14,28.323823928833008,1,0,14,mlp,1.3,0.5,4.391751454123859e-05,0.0001581816644174284,512
15,27.935213088989258,2,1,6,glu,1.05,0.30000000000000004,2.2015201949052667e-05,7.212111285047957e-06,256
16,27.92380714416504,0,0,13,mlp,1.6,0.35,0.0002941856699291301,6.190435395245325e-05,1024
17,27.934478759765625,1,3,4,glu,1.4000000000000001,0.25,4.779428680659813e-05,0.0003714240000057157,128
18,27.783937454223633,2,1,12,glu,1.25,0.4,7.473255574449626e-05,2.8089624872546723e-05,512
19,27.816476821899414,0,2,8,mlp,1.6500000000000001,0.2,2.959388683425654e-05,9.165923129259723e-05,256
20,27.773637771606445,1,0,2,glu,1.9000000000000001,0.25,0.00012576794912131826,1.0835847514722128e-06,512
21,28.097570419311523,1,0,1,glu,1.95,0.25,0.00010828701023857717,1.1273926795746848e-06,512
22,27.852500915527344,1,0,2,glu,1.95,0.35,0.0003367187584128842,7.59591119592733e-06,512
23,27.783872604370117,1,1,5,glu,1.85,0.25,5.806303203878072e-05,1.3322639539537453e-05,512
24,27.717361450195312,2,0,15,glu,1.1500000000000001,0.15000000000000002,0.00010503339484584863,3.1150436328346943e-06,512
25,27.74224281311035,3,1,16,glu,1.1500000000000001,0.15000000000000002,1.68629693490332e-05,3.342104174307528e-06,256
26,27.916728973388672,2,0,12,mlp,1.1500000000000001,0.15000000000000002,3.315903180384882e-05,3.6558367850208333e-05,128
27,27.743967056274414,2,3,15,glu,1.25,0.2,9.944761817200538e-05,0.0001542490300552987,1024
28,27.931106567382812,2,1,11,mlp,1.05,0.15000000000000002,0.00020498887760871343,4.602242247353865e-06,512
29,27.78126335144043,3,2,15,mlp,1.1500000000000001,0.4,3.8813044488195614e-05,6.054493310051836e-05,512
