trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.7419193387031555,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.0632826089859009,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.8356352746486664,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.8730083703994751,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.8072334825992584,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,2.277726411819458,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.7042665481567383,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.3781025409698486,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.7771787047386169,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.8837169110774994,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,2.390951633453369,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.7415920495986938,1,3,15,mlp,1.05,0.35,0.00037337870210359125,6.630599890152516e-05,128
12,0.7353565841913223,1,3,17,mlp,1.05,0.35,0.00031757334805575927,0.00018183320013855016,128
13,5.472065329551697,2,1,17,mlp,1.9000000000000001,0.45000000000000007,0.0002731282515727682,0.00018495885924991968,128
14,0.7618241012096405,1,3,13,mlp,1.05,0.30000000000000004,7.107572580566118e-05,0.000326488468991012,128
15,0.9451642632484436,2,1,0,mlp,1.35,0.4,0.0002170816028269183,7.212111285047957e-06,256
16,1.283177673816681,0,2,16,mlp,1.55,0.25,9.307889855268508e-05,0.00011109669556102937,256
17,0.9062723219394684,1,3,12,mlp,1.3,0.30000000000000004,6.631832137981031e-05,0.00040246039135783117,128
18,1.5255239009857178,2,1,6,mlp,1.6,0.4,0.00043402393107401326,5.832002642201001e-05,1024
19,1.0062181502580643,0,3,15,mlp,1.4000000000000001,0.2,0.0007025792925794912,0.000986865235298902,128
20,0.7522478401660919,1,2,12,mlp,1.1500000000000001,0.25,1.8946974859640005e-05,0.00018148866877972533,256
21,0.7474489063024521,1,3,15,mlp,1.05,0.35,0.0003517054551848383,7.77568321834451e-05,128
22,0.7204233258962631,1,3,17,mlp,1.05,0.35,0.0001574957376763944,3.12703492466859e-05,128
23,0.8560174256563187,1,4,17,mlp,1.1500000000000001,0.4,0.00014126764352086457,3.140712202950072e-05,128
24,0.888735294342041,2,2,16,mlp,1.25,0.30000000000000004,0.0001931363859738128,6.447712341895523e-06,128
25,0.7346664667129517,1,3,14,mlp,1.05,0.45000000000000007,9.695875097369796e-05,2.25245262479098e-05,128
26,0.7697014808654785,0,4,12,lstm,1.1500000000000001,0.5,8.348155635563364e-05,1.1000105717746416e-05,256
27,0.8725521564483643,1,3,14,mlp,1.25,0.45000000000000007,4.9325772120817064e-05,2.754459632305171e-05,1024
28,0.8019495457410812,2,1,5,mlp,1.1,0.15000000000000002,0.00011915637753395906,4.76812300010358e-06,128
29,0.7283178567886353,1,2,13,mlp,1.1,0.45000000000000007,3.6051306189538816e-05,1.0741014847253087e-06,512
