trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
14,13.937339782714844,1,4,17,0.4,0.0005195327679497966,9.811581235264329e-06,128
16,13.964838981628418,2,2,7,0.25,0.0001442554065073416,4.737182241276747e-06,128
28,14.020018577575684,2,3,3,0.25,0.00013558013656389924,4.854362278339934e-06,256
10,14.043693542480469,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
25,14.187688827514648,1,3,9,0.45000000000000007,0.00010452479770122761,5.9995021403616425e-05,128
21,14.30827522277832,1,3,11,0.4,0.00045522209184669754,1.8572927161150156e-05,128
17,14.496334075927734,2,2,6,0.2,0.00011515988980772029,3.1176143630506904e-06,128
26,14.537556648254395,1,4,15,0.2,0.0006147437508570516,2.180308179926912e-05,128
9,14.54670238494873,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
12,14.602673530578613,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
