loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.28999823331832886,0.34973517060279846,0.2894827425479889,0.5380360048807039,0.7422494888305664,11717.4921875,108.24736573007216,70.36316680908203
