rainfall,date
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
10.277499999999998,295_1983-02
6.256520745220275,296_1983-03
6.408594711291684,296_1983-03
6.2203660833865975,296_1983-03
6.2455750062733015,296_1983-03
6.247458389518339,296_1983-03
6.2826673864070735,296_1983-03
8.327740820995366,296_1983-03
6.010217389793594,296_1983-03
6.22717703681869,296_1983-03
6.247242899705484,296_1983-03
6.291106657986339,296_1983-03
10.26386147307667,296_1983-03
4.538235728558769,296_1983-03
6.081203213104852,296_1983-03
6.246598961240622,296_1983-03
6.26315419684879,296_1983-03
6.612356989321206,296_1983-03
4.954927455170504,296_1983-03
5.796027321745038,296_1983-03
6.246100358553666,296_1983-03
6.24984084680531,296_1983-03
6.262657042120884,296_1983-03
6.053183783445148,296_1983-03
6.100421637944002,296_1983-03
6.246643235359787,296_1983-03
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
7.0825,297_1983-04
3.4525000041809895,298_1983-05
3.4525142687321946,298_1983-05
3.4517750231064355,298_1983-05
3.4524999994611014,298_1983-05
3.4524999999999997,298_1983-05
3.452500211599771,298_1983-05
3.50645497634588,298_1983-05
3.41081114963578,298_1983-05
3.452499996479034,298_1983-05
3.4524999999999983,298_1983-05
3.4525003965877255,298_1983-05
4.009725912153803,298_1983-05
3.3656108415821153,298_1983-05
3.45249980371871,298_1983-05
3.4524999999999486,298_1983-05
3.4525000206493925,298_1983-05
3.4528084395913012,298_1983-05
3.4360049429321298,298_1983-05
3.452495489978273,298_1983-05
3.4524999999998167,298_1983-05
3.452500000093746,298_1983-05
3.452500072394273,298_1983-05
3.452491326735776,298_1983-05
3.452499857784227,298_1983-05
3.452499999999954,298_1983-05
3.897500074969417,299_1983-06
3.8975890746434643,299_1983-06
3.8959454513501055,299_1983-06
3.8974999910747266,299_1983-06
3.897499999999827,299_1983-06
3.897502220709224,299_1983-06
3.9951769439057427,299_1983-06
3.847729108323165,299_1983-06
3.897499438554629,299_1983-06
3.897499999983508,299_1983-06
3.897503818443293,299_1983-06
4.600871955477883,299_1983-06
3.7695170941474325,299_1983-06
3.8973306709824596,299_1983-06
3.8974999996190345,299_1983-06
3.897500297922091,299_1983-06
3.8986730629051585,299_1983-06
3.8653620995224256,299_1983-06
3.894795468497083,299_1983-06
3.897499998842938,299_1983-06
3.8975000028141613,299_1983-06
3.897500833287544,299_1983-06
3.8973844858337645,299_1983-06
3.897360537642295,299_1983-06
3.897499999651123,299_1983-06
2.0650000001381197,300_1983-07
2.0650017448375135,300_1983-07
2.06488983145257,300_1983-07
2.0649999999881072,300_1983-07
2.0650000000000004,300_1983-07
2.065000012023799,300_1983-07
2.0832089204269004,300_1983-07
2.053484360579116,300_1983-07
2.064999995876093,300_1983-07
2.0649999999999955,300_1983-07
2.0650000245907143,300_1983-07
2.3366774093615903,300_1983-07
2.0417666842029742,300_1983-07
2.064991268116523,300_1983-07
2.0649999999996944,300_1983-07
2.0650000008501297,300_1983-07
2.065048953782639,300_1983-07
2.061481548206619,300_1983-07
2.064647219331049,300_1983-07
2.064999999998682,300_1983-07
2.0650000000018385,300_1983-07
2.0650000040074112,300_1983-07
2.0649968112105657,300_1983-07
2.0649932415943555,300_1983-07
2.0649999999997277,300_1983-07
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
3.2525000000000004,301_1983-08
8.270839422167965,302_1983-09
8.944052654018721,302_1983-09
7.793642301347659,302_1983-09
7.943991777211429,302_1983-09
8.031059051046832,302_1983-09
8.517438015101158,302_1983-09
11.511406495911848,302_1983-09
7.235595377234566,302_1983-09
7.716906670896083,302_1983-09
8.013238050165587,302_1983-09
8.574528318659112,302_1983-09
12.760094444983196,302_1983-09
6.119206345468513,302_1983-09
7.148487471860736,302_1983-09
7.98696451977184,302_1983-09
8.348638698010669,302_1983-09
9.424228314710593,302_1983-09
5.978615163947982,302_1983-09
6.647084004965603,302_1983-09
7.973565924763793,302_1983-09
8.15050735753927,302_1983-09
8.287678788003563,302_1983-09
7.133567919402303,302_1983-09
7.2496238972940095,302_1983-09
7.989991981027828,302_1983-09
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
12.297500000000001,303_1983-10
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
9.655000000000001,304_1983-11
19.74250000995407,305_1983-12
19.742532455344485,305_1983-12
19.740081246390954,305_1983-12
19.742499998470898,305_1983-12
19.742500000000003,305_1983-12
19.742500521839588,305_1983-12
19.89181210169593,305_1983-12
19.597952146266355,305_1983-12
19.74250011033408,305_1983-12
19.74250000000068,305_1983-12
19.742500983606135,305_1983-12
21.322156901019078,305_1983-12
19.4758464490124,305_1983-12
19.74260669258006,305_1983-12
19.74250000002652,305_1983-12
19.74250004987118,305_1983-12
19.743312762500427,305_1983-12
19.69361198061219,305_1983-12
19.74528783258196,305_1983-12
19.742500000096967,305_1983-12
19.74250000021577,305_1983-12
19.742500173636728,305_1983-12
19.742512268634993,305_1983-12
19.742585127698604,305_1983-12
19.742500000023938,305_1983-12
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
10.5,306_1984-01
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
9.1625,307_1984-02
24.622500262360433,308_1984-03
24.622715547571225,308_1984-03
24.614952115954505,308_1984-03
24.62249995559365,308_1984-03
24.622500000001615,308_1984-03
24.622507339021126,308_1984-03
24.88932747587172,308_1984-03
24.395308316510853,308_1984-03
24.622503590778308,308_1984-03
24.622500000148708,308_1984-03
24.622512503211233,308_1984-03
26.47455793879982,308_1984-03
23.961615863774455,308_1984-03
24.623659864314146,308_1984-03
24.622500003266893,308_1984-03
24.62250101883387,308_1984-03
24.625948195185572,308_1984-03
24.463854496677644,308_1984-03
24.640180308050752,308_1984-03
24.622500009741156,308_1984-03
24.622500010410036,308_1984-03
24.62250208590735,308_1984-03
24.62268775894056,308_1984-03
24.623461118101655,308_1984-03
24.622500002997118,308_1984-03
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
7.2275,309_1984-04
6.810000486213389,310_1984-05
6.810321856021935,310_1984-05
6.805400059113457,310_1984-05
6.8099999357449645,310_1984-05
6.809999999999417,310_1984-05
6.810011162490064,310_1984-05
7.02270251559849,310_1984-05
6.698089332744504,310_1984-05
6.809999147485419,310_1984-05
6.809999999966388,310_1984-05
6.810018422420991,310_1984-05
8.102818477160016,310_1984-05
6.466988261155214,310_1984-05
6.8098978790841445,310_1984-05
6.809999999393592,310_1984-05
6.810001742499318,310_1984-05
6.81361986983345,310_1984-05
6.715587335519353,310_1984-05
6.808709957562194,310_1984-05
6.809999998307762,310_1984-05
6.810000023326072,310_1984-05
6.810003932124465,310_1984-05
6.809716254099063,310_1984-05
6.809915968348749,310_1984-05
6.809999999442238,310_1984-05
9.0575005766024,311_1984-06
9.05783346690047,311_1984-06
9.053274368887566,311_1984-06
9.057499926261666,311_1984-06
9.057500000000632,311_1984-06
9.05751238723775,311_1984-06
9.247362341185458,311_1984-06
8.961535713058378,311_1984-06
9.057500122945685,311_1984-06
9.057500000050538,311_1984-06
9.057520226498331,311_1984-06
10.161701519969496,311_1984-06
8.70626584595133,311_1984-06
9.05761161378753,311_1984-06
9.057500000886032,311_1984-06
9.057502011516112,311_1984-06
9.061029563579392,311_1984-06
8.958783330551796,311_1984-06
9.05888324036528,311_1984-06
9.05750000243046,311_1984-06
9.05750002948521,311_1984-06
9.05750406404622,311_1984-06
9.057259204524824,311_1984-06
9.057595772440122,311_1984-06
9.057500000820568,311_1984-06
2.637500734737863,312_1984-07
2.637826518856543,312_1984-07
2.634704257708461,312_1984-07
2.6374999123212857,312_1984-07
2.6374999999982447,312_1984-07
2.637513672277694,312_1984-07
2.7684440698827,312_1984-07
2.5828466228910236,312_1984-07
2.637498889139986,312_1984-07
2.6374999999267033,312_1984-07
2.6375218148568482,312_1984-07
3.3296847817152972,312_1984-07
2.410060581813124,312_1984-07
2.6374181598836435,312_1984-07
2.637499998921409,312_1984-07
2.6375024179846966,312_1984-07
2.6404610100434285,312_1984-07
2.5684423342676146,312_1984-07
2.6366500776506943,312_1984-07
2.6374999971948516,312_1984-07
2.6375000431348434,312_1984-07
2.6375045778096604,312_1984-07
2.637195600974612,312_1984-07
2.6374329022900276,312_1984-07
2.6374999990051946,312_1984-07
7.890000008610335,313_1984-08
7.890026596759241,313_1984-08
7.888493050998584,313_1984-08
7.889999998796762,313_1984-08
7.8900000000000015,313_1984-08
7.8900004253490374,313_1984-08
7.990153005027905,313_1984-08
7.805625053267251,313_1984-08
7.890000036219547,313_1984-08
7.890000000000296,313_1984-08
7.890000794103907,313_1984-08
8.907696644960753,313_1984-08
7.718282045645965,313_1984-08
7.890035026494487,313_1984-08
7.890000000010959,313_1984-08
7.890000042110255,313_1984-08
7.890592029960461,313_1984-08
7.85731780294016,313_1984-08
7.890870247497021,313_1984-08
7.890000000039306,313_1984-08
7.890000000197616,313_1984-08
7.890000143604772,313_1984-08
7.8899941115427525,313_1984-08
7.890028063967544,313_1984-08
7.890000000009907,313_1984-08
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
8.335,314_1984-09
19.307500199547842,315_1984-10
19.307686081062005,315_1984-10
19.301889668350167,315_1984-10
19.307499968536355,315_1984-10
19.30750000000057,315_1984-10
19.307505729860676,315_1984-10
19.534655931082305,315_1984-10
19.13386617284395,315_1984-10
19.307501362582897,315_1984-10
19.30750000005495,315_1984-10
19.30750980297242,315_1984-10
20.911292110875834,315_1984-10
18.850110764313705,315_1984-10
19.307985851214404,315_1984-10
19.307500001237305,315_1984-10
19.307500783137378,315_1984-10
19.310339126206554,315_1984-10
19.19740169746623,315_1984-10
19.31507953834754,315_1984-10
19.307500003721188,315_1984-10
19.307500007720336,315_1984-10
19.307501842278523,315_1984-10
19.307512054824876,315_1984-10
19.307902236761933,315_1984-10
19.30750000113445,315_1984-10
11.93000002420519,316_1984-11
11.930058857670186,316_1984-11
11.92778674176044,316_1984-11
11.929999996911649,316_1984-11
11.929999999999996,316_1984-11
11.930001034953865,316_1984-11
12.081736900828496,316_1984-11
11.824229077313227,316_1984-11
11.92999992202778,316_1984-11
11.929999999999369,316_1984-11
11.930001887829604,316_1984-11
13.328463151069794,316_1984-11
11.697066263155735,316_1984-11
11.92996263642002,316_1984-11
11.929999999979653,316_1984-11
11.930000111639787,316_1984-11
11.931096141276283,316_1984-11
11.881907528929744,316_1984-11
11.92918308274363,316_1984-11
11.929999999930386,316_1984-11
11.930000000638296,316_1984-11
11.930000363130224,316_1984-11
11.929951455414969,316_1984-11
11.929969920860302,316_1984-11
11.929999999981543,316_1984-11
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
29.8275,317_1984-12
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
18.295,318_1985-01
7.274563613653344,319_1985-02
7.3485297528497515,319_1985-02
7.338252755873731,319_1985-02
7.272376692906689,319_1985-02
7.272496317589492,319_1985-02
7.282771879555399,319_1985-02
8.6693585455382,319_1985-02
7.472832685845737,319_1985-02
7.267044566104543,319_1985-02
7.272466907747722,319_1985-02
7.285742770680363,319_1985-02
10.353431833294518,319_1985-02
5.503181163886053,319_1985-02
7.201245552483105,319_1985-02
7.272352942277962,319_1985-02
7.27643750271262,319_1985-02
7.440529280502527,319_1985-02
6.1330203965685435,319_1985-02
7.03326454237102,319_1985-02
7.272251633716528,319_1985-02
7.272917947589986,319_1985-02
7.275434831907122,319_1985-02
7.175890754963726,319_1985-02
7.2102419296530815,319_1985-02
7.272360695095636,319_1985-02
5.655145747840185,320_1985-03
5.736288105721179,320_1985-03
5.60863441055547,320_1985-03
5.652008831943949,320_1985-03
5.652495420675,320_1985-03
5.66614366977174,320_1985-03
7.63734066162668,320_1985-03
5.355655835099169,320_1985-03
5.6450350268687375,320_1985-03
5.652458678366762,320_1985-03
5.670207477470382,320_1985-03
10.227775883447087,320_1985-03
3.965823108279076,320_1985-03
5.552012509234039,320_1985-03
5.652311081910932,320_1985-03
5.657664112387395,320_1985-03
5.901117055402531,320_1985-03
4.557872275318994,320_1985-03
5.301116033102845,320_1985-03
5.652176965252097,320_1985-03
5.6530305134063825,320_1985-03
5.658537865639965,320_1985-03
5.545697223875141,320_1985-03
5.563304540299694,320_1985-03
5.6523204042214505,320_1985-03
20.685144926001602,321_1985-04
20.703102618675032,321_1985-04
20.65163186833684,321_1985-04
20.684982769139445,321_1985-04
20.68499998258757,321_1985-04
20.686427358348784,321_1985-04
22.393858004093385,321_1985-04
20.32872869604377,321_1985-04
20.684507412244248,321_1985-04
20.68499962785678,321_1985-04
20.687055910212838,321_1985-04
26.633981200290258,321_1985-04
18.50219764098287,321_1985-04
20.665120544793627,321_1985-04
20.684996895687007,321_1985-04
20.685368321673565,321_1985-04
20.776103238757894,321_1985-04
19.743974255749183,321_1985-04
20.563065383344203,321_1985-04
20.6849934242212,321_1985-04
20.685015669847946,321_1985-04
20.685531509684054,321_1985-04
20.662140475152153,321_1985-04
20.66778765029907,321_1985-04
20.684997084424257,321_1985-04
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
9.5175,322_1985-05
12.040452498248577,323_1985-06
13.560054058053272,323_1985-06
11.708140248527599,323_1985-06
11.163708674568511,323_1985-06
11.334569603012975,323_1985-06
12.54395571339194,323_1985-06
16.99060987598341,323_1985-06
10.917712449825725,323_1985-06
10.665970030451305,323_1985-06
11.279113445083224,323_1985-06
12.629947337052476,323_1985-06
17.910038683482032,323_1985-06
7.723180931456064,323_1985-06
9.728155641884644,323_1985-06
11.21074894252543,323_1985-06
12.160390759479109,323_1985-06
13.530543523416618,323_1985-06
7.1636834466465995,323_1985-06
9.123502768246384,323_1985-06
11.180656218680276,323_1985-06
11.702229024151773,323_1985-06
11.768474528798842,323_1985-06
9.337325042250406,323_1985-06
9.937722255832313,323_1985-06
11.22091811432413,323_1985-06
8.21750000054377,324_1985-07
8.217504713861171,324_1985-07
8.216924564274438,324_1985-07
8.217499999926124,324_1985-07
8.2175,324_1985-07
8.217500044234338,324_1985-07
8.271090563495752,324_1985-07
8.1616948764733,324_1985-07
8.217500008302114,324_1985-07
8.217500000000012,324_1985-07
8.217500089484748,324_1985-07
8.981227594521789,324_1985-07
8.12083571377846,324_1985-07
8.217516865380494,324_1985-07
8.217500000000767,324_1985-07
8.217500003256148,324_1985-07
8.217658311849346,324_1985-07
8.202980748362224,324_1985-07
8.218142900966388,324_1985-07
8.217500000003238,324_1985-07
8.217500000007723,324_1985-07
8.21750001410676,324_1985-07
8.217502152172717,324_1985-07
8.217513109058872,324_1985-07
8.217500000000685,324_1985-07
7.9125000023939975,325_1985-08
7.912513694176706,325_1985-08
7.911933028917938,325_1985-08
7.912499999770278,325_1985-08
7.912499999999999,325_1985-08
7.912500145335719,325_1985-08
7.979878112720027,325_1985-08
7.872665323277953,325_1985-08
7.9124999566273635,325_1985-08
7.912499999999847,325_1985-08
7.9125002804869125,325_1985-08
8.699320454810515,325_1985-08
7.821533203700596,325_1985-08
7.912451704189173,325_1985-08
7.9124999999931935,325_1985-08
7.912500012729451,325_1985-08
7.91279918881473,325_1985-08
7.896197468727423,325_1985-08
7.9110692045017235,325_1985-08
7.912499999973901,325_1985-08
7.912500000045057,325_1985-08
7.912500050485997,325_1985-08
7.912478419035011,325_1985-08
7.912461822190793,325_1985-08
7.912499999993879,325_1985-08
14.547500032824587,326_1985-09
14.547554824692186,326_1985-09
14.5441560653581,326_1985-09
14.547499994282402,326_1985-09
14.547500000000046,326_1985-09
14.547501301801185,326_1985-09
14.696420389160156,326_1985-09
14.400405064167018,326_1985-09
14.547500455973465,326_1985-09
14.547500000006496,326_1985-09
14.547502345983009,326_1985-09
15.85320873118392,326_1985-09
14.254749030554708,326_1985-09
14.547768649060618,326_1985-09
14.547500000196289,326_1985-09
14.547500146854645,326_1985-09
14.548693185352892,326_1985-09
14.487198533100386,326_1985-09
14.553023280233623,326_1985-09
14.547500000655523,326_1985-09
14.547500000930757,326_1985-09
14.547500425911121,326_1985-09
14.547546204698143,326_1985-09
14.547717935684433,326_1985-09
14.547500000178456,326_1985-09
15.280000154076946,327_1985-10
15.28012731418411,327_1985-10
15.273788380452052,327_1985-10
15.27999997026089,327_1985-10
15.28000000000091,327_1985-10
15.280004555190775,327_1985-10
15.47843885944644,327_1985-10
15.081712066894791,327_1985-10
15.280002603172125,327_1985-10
15.280000000090148,327_1985-10
15.280007829851959,327_1985-10
16.709862445618736,327_1985-10
14.810617373214319,327_1985-10
15.280915644506202,327_1985-10
15.280000002082618,327_1985-10
15.28000061194418,327_1985-10
15.282380490430155,327_1985-10
15.171164222572525,327_1985-10
15.294630276723883,327_1985-10
15.28000000632215,327_1985-10
15.280000005797547,327_1985-10
15.280001346822575,327_1985-10
15.280191105801487,327_1985-10
15.280756008056711,327_1985-10
15.280000001907842,327_1985-10
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
11.61,328_1985-11
5.028616543059343,329_1985-12
5.963806851735263,329_1985-12
5.427401557204869,329_1985-12
3.842985579527575,329_1985-12
3.862365775431143,329_1985-12
5.181769314089264,329_1985-12
6.478573569878515,329_1985-12
5.339317715973384,329_1985-12
2.9372107594011485,329_1985-12
3.521254953486273,329_1985-12
5.157287226301448,329_1985-12
6.315045253721808,329_1985-12
4.256326297864821,329_1985-12
1.4907436487228791,329_1985-12
3.158970332867506,329_1985-12
4.952450754181818,329_1985-12
5.450460490524679,329_1985-12
2.7291670807500292,329_1985-12
0.4401091276674052,329_1985-12
2.9645760396315017,329_1985-12
4.695981339880246,329_1985-12
4.6743682051072,329_1985-12
2.3207107364874764,329_1985-12
0.9841335436698451,329_1985-12
3.0608582043660135,329_1985-12
29.167500124285624,330_1986-01
29.167586321211072,330_1986-01
29.161960942649127,330_1986-01
29.16749997381738,330_1986-01
29.16750000000136,330_1986-01
29.167503628483804,330_1986-01
29.319004708464526,330_1986-01
28.992923788214103,330_1986-01
29.16750372657591,330_1986-01
29.167500000131483,330_1986-01
29.16750622427018,330_1986-01
30.25073203446632,330_1986-01
28.674450929760557,330_1986-01
29.168756768518268,330_1986-01
29.167500003001738,330_1986-01
29.167500491143958,330_1986-01
29.169340485998028,330_1986-01
29.053964057905755,330_1986-01
29.187359322321765,330_1986-01
29.167500009074587,330_1986-01
29.167500004734023,330_1986-01
29.167500823676555,330_1986-01
29.167814522516956,330_1986-01
29.168538240228752,330_1986-01
29.167500002750664,330_1986-01
13.440000099342724,331_1986-02
13.440037068402605,331_1986-02
13.434446892584049,331_1986-02
13.439999971368273,331_1986-02
13.440000000001532,331_1986-02
13.440002828481918,331_1986-02
13.548428428206325,331_1986-02
13.270122453294814,331_1986-02
13.440003779809452,331_1986-02
13.440000000143488,331_1986-02
13.440004832292423,331_1986-02
14.203795301242389,331_1986-02
13.112870752693706,331_1986-02
13.44121482356666,331_1986-02
13.440000003200248,331_1986-02
13.440000388694704,331_1986-02
13.441368501747421,331_1986-02
13.366191590616795,331_1986-02
13.458779052065806,331_1986-02
13.440000009595026,331_1986-02
13.440000003879128,331_1986-02
13.440000691496017,331_1986-02
13.440357713860225,331_1986-02
13.441004911843175,331_1986-02
13.440000002934424,331_1986-02
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
6.6450000000000005,332_1986-03
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.212499999999999,333_1986-04
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
14.195,334_1986-05
