trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
29,10.13355541229248,4,6,3,1.6,0.35,0.0002857924655431807,0.0007296375856895884,512
27,10.25316047668457,4,5,3,1.85,0.25,0.0004991701031918652,0.0003890906333323846,512
5,10.313051223754883,4,0,3,1.05,0.2,5.989003672254293e-05,6.516990611177181e-06,128
24,10.36744213104248,3,4,4,1.8,0.2,0.000285413891709847,8.348153002665915e-05,256
2,10.372686386108398,1,2,8,1.75,0.15000000000000002,0.00010677482709481354,5.987474910461405e-05,256
12,10.456501007080078,2,2,9,1.4500000000000002,0.5,0.00011364695031944941,1.1901940329882699e-05,256
8,10.471209526062012,4,3,2,1.7000000000000002,0.4,0.0001326033192269654,0.00020554245520150764,256
14,10.492185592651367,1,2,8,1.55,0.2,6.927002428316388e-05,0.00010203694259354556,256
19,10.499756813049316,1,4,6,1.85,0.1,8.79518847133326e-05,2.953437875630788e-06,128
10,10.559464454650879,3,0,17,1.05,0.25,0.0003807976572767595,5.9399235826896134e-06,128
