loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.22916057705879211,0.327673077583313,0.22862879931926727,0.4781514397335506,0.7964327931404114,9254.2880859375,96.19921042263029,65.92449951171875
