trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,18.409873962402344,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,18.147003173828125,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,18.431108474731445,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,18.22376251220703,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,18.5961971282959,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,19.296859741210938,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,18.549436569213867,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,20.83919906616211,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,19.003816604614258,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,18.313720703125,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,23.37081527709961,0,2,1,glu,1.9000000000000001,0.5,0.00020358840762946278,1.08139169195176e-06,1024
11,18.637962341308594,1,0,3,glu,1.4500000000000002,0.35,0.00012123634441485429,5.52095140956541e-06,1024
12,18.643905639648438,0,1,5,glu,1.7000000000000002,0.35,0.00025253710106474506,5.6969344337250475e-05,1024
13,18.652999877929688,1,1,0,glu,1.35,0.45000000000000007,9.374211619032919e-05,6.254731300193151e-06,128
14,19.164262771606445,2,0,5,glu,1.6,0.30000000000000004,8.316264993185367e-05,7.633519183320518e-06,512
15,18.95562171936035,0,1,17,glu,1.35,0.4,0.0002707502227121592,6.726356302293579e-05,1024
16,18.359102249145508,1,0,6,glu,1.3,0.25,5.746768718644753e-05,2.5011286579573394e-05,512
17,18.31307601928711,0,3,3,glu,1.5,0.30000000000000004,0.00017982068728458956,3.7414315604221536e-06,1024
18,18.514799118041992,1,1,3,glu,1.6,0.4,0.00043402393107401326,0.00015093690720013295,128
19,19.06121253967285,2,2,12,glu,1.25,0.2,2.5607428732849214e-05,1.6193990804748346e-06,512
20,18.807939529418945,0,0,7,glu,1.05,0.25,0.00014774406585891804,1.1709079859704523e-05,1024
21,18.74267578125,0,3,3,glu,1.4500000000000002,0.30000000000000004,0.00015363589543735716,3.8244285782660584e-06,1024
22,18.136512756347656,0,3,2,glu,1.5,0.35,0.00036950916923620476,2.947366245458768e-06,1024
23,18.357494354248047,1,3,1,glu,1.6,0.35,0.0004545540285062199,3.433133860239584e-05,1024
24,19.294466018676758,0,2,5,glu,1.4000000000000001,0.4,0.000288056951864187,2.172115835032352e-06,1024
25,18.244590759277344,1,3,0,glu,1.7000000000000002,0.45000000000000007,0.0008805679723989732,3.342104174307528e-06,1024
26,19.313720703125,0,1,8,mlp,1.55,0.35,5.7885249954563895e-05,9.4749395477776e-06,512
27,18.3518009185791,0,0,2,glu,1.3,0.25,0.00033220994161562746,1.1448961408993616e-06,128
28,19.340829849243164,1,2,4,glu,1.8,0.15000000000000002,7.564086117174538e-05,4.125589245203828e-05,1024
29,18.35770034790039,1,4,12,mlp,1.2000000000000002,0.45000000000000007,0.0007154488067480004,6.939471177636295e-05,512
