loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2435484379529953,0.328716516494751,0.24301685392856598,0.49296739641538767,0.7836219072341919,9836.6787109375,99.18003181557012,66.1344223022461
