trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
0,24.487215042114258,1,6,13,1.6,0.15000000000000002,2.0511104188433963e-05,1.493656855461763e-06,128
1,30.031478881835938,4,5,3,1.2000000000000002,0.15000000000000002,4.059611610484306e-05,3.752055855124284e-05,512
2,27.94683074951172,1,2,8,1.75,0.15000000000000002,0.00010677482709481354,5.987474910461405e-05,256
3,27.35650062561035,4,6,14,1.3,0.1,0.000233596350262616,2.091498132903561e-05,1024
4,30.531259536743164,1,4,5,1.5,0.30000000000000004,2.3426581058204037e-05,0.0008105016126411582,256
5,23.346050262451172,4,0,3,1.05,0.2,5.989003672254293e-05,6.516990611177181e-06,128
6,28.551856994628906,0,5,1,1.95,0.4,2.497073714505272e-05,1.0388823104027941e-06,128
7,31.498178482055664,0,2,2,1.85,0.35,4.589824181495648e-05,1.5512259126484753e-06,512
8,30.009794235229492,4,3,2,1.7000000000000002,0.4,0.0001326033192269654,0.00020554245520150764,256
9,29.885665893554688,0,0,11,1.3,0.30000000000000004,0.0006533305220227731,5.595986878006084e-06,256
10,22.018457412719727,3,0,17,1.05,0.25,0.0003807976572767595,5.9399235826896134e-06,128
11,21.15816879272461,3,0,17,1.05,0.25,0.0005423594971478828,6.31664100536618e-06,128
12,21.51205825805664,3,1,17,1.05,0.5,0.000993191631052082,6.319799646443417e-06,128
13,22.251760482788086,3,1,17,1.25,0.5,0.0009626237731775152,1.673310344379085e-05,128
14,29.668075561523438,3,1,14,1.1500000000000001,0.5,0.0003596137740765088,3.5956649622782193e-06,1024
15,23.17318344116211,2,1,10,1.4500000000000002,0.4,0.0009362119626765128,1.2595218709661268e-05,128
16,21.149240493774414,2,2,16,1.4000000000000001,0.25,0.0004585145201661042,7.257895766508514e-05,128
17,24.01612091064453,2,3,15,1.4000000000000001,0.25,0.00022920931520673034,9.990953045534533e-05,128
18,34.978275299072266,2,2,7,1.6,0.25,0.00042932917772806176,0.0002403832792105453,512
19,29.816810607910156,2,4,12,1.35,0.2,0.00018365218232167842,9.091886550549129e-05,1024
20,25.7818660736084,3,2,15,1.1500000000000001,0.35,1.2830625337894386e-05,0.0008597367015619581,128
21,24.3021240234375,3,1,17,1.05,0.45000000000000007,0.0005863797609656624,2.8882725263438852e-06,128
22,20.01178550720215,3,0,16,1.1500000000000001,0.2,0.0006510832052165813,1.0139105229668341e-05,128
23,22.408287048339844,2,0,15,1.1500000000000001,0.2,0.000542541320912186,3.1793525869364884e-05,128
24,21.745521545410156,2,0,12,1.2000000000000002,0.25,0.000285413891709847,1.242210798626327e-05,128
25,23.69738006591797,3,1,16,1.4000000000000001,0.1,0.00015745581650703197,5.251781468375368e-05,128
26,21.626070022583008,1,3,10,1.55,0.2,0.0006658619417877055,0.00021931921469293188,128
27,30.70338249206543,3,0,13,1.25,0.30000000000000004,0.00032639416703827756,1.0192806568604625e-05,1024
28,27.70187759399414,2,2,16,1.1,0.35,0.00048515272093354033,2.9168862258571625e-06,512
29,21.681516647338867,4,4,13,1.35,0.15000000000000002,7.794157377628101e-05,2.2458304124422752e-05,128
