trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
22,20.01178550720215,3,0,16,1.1500000000000001,0.2,0.0006510832052165813,1.0139105229668341e-05,128
16,21.149240493774414,2,2,16,1.4000000000000001,0.25,0.0004585145201661042,7.257895766508514e-05,128
11,21.15816879272461,3,0,17,1.05,0.25,0.0005423594971478828,6.31664100536618e-06,128
12,21.51205825805664,3,1,17,1.05,0.5,0.000993191631052082,6.319799646443417e-06,128
26,21.626070022583008,1,3,10,1.55,0.2,0.0006658619417877055,0.00021931921469293188,128
29,21.681516647338867,4,4,13,1.35,0.15000000000000002,7.794157377628101e-05,2.2458304124422752e-05,128
24,21.745521545410156,2,0,12,1.2000000000000002,0.25,0.000285413891709847,1.242210798626327e-05,128
10,22.018457412719727,3,0,17,1.05,0.25,0.0003807976572767595,5.9399235826896134e-06,128
13,22.251760482788086,3,1,17,1.25,0.5,0.0009626237731775152,1.673310344379085e-05,128
23,22.408287048339844,2,0,15,1.1500000000000001,0.2,0.000542541320912186,3.1793525869364884e-05,128
