trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
14,0.48497360944747925,2,3,6,mlp,1.05,0.5,0.0002573349681991579,0.00011680662319989236,128
6,0.5794848203659058,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
19,0.6135783791542053,1,3,15,mlp,1.1500000000000001,0.4,0.00042114539169380895,9.154863826060759e-05,128
20,0.6388625502586365,2,2,2,mlp,1.05,0.25,0.00013664923171753497,6.8215077132985225e-06,256
21,0.6467908024787903,1,3,15,mlp,1.1500000000000001,0.45000000000000007,0.0005471669645937564,9.94295725124832e-05,128
23,0.6792812943458557,1,4,15,mlp,1.25,0.45000000000000007,0.0004904278655351235,0.00015142813656480374,128
2,0.6814743876457214,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
11,0.6948614120483398,0,2,17,lstm,1.05,0.35,0.0007593429874288516,0.0009065660725299742,128
25,0.6966352462768555,2,3,16,mlp,1.35,0.5,0.00034056761697236573,7.433012982785531e-05,128
15,0.7197316288948059,2,3,5,mlp,1.05,0.5,0.00027226910982836955,7.212111285047957e-06,256
