loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24102656543254852,0.33112648129463196,0.2404908537864685,0.4903986682144116,0.7858710289001465,9734.431640625,98.66322334398467,66.6192855834961
