loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2571626901626587,0.33261874318122864,0.2566283345222473,0.5065849726573493,0.7715024948120117,10387.6357421875,101.91975148217101,66.91951751708984
