loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2582547664642334,0.3415040075778961,0.2577366232872009,0.5076776765696921,0.7705156803131104,10432.494140625,102.13958165483643,68.70713806152344
