trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,tweedie_p,dropout,lr,wd,bs
10,17.815017700195312,3,6,17,1.4000000000000001,0.1,0.0003764308352127459,1.213210022230971e-05,1024
3,17.840036392211914,4,6,14,1.3,0.1,0.000233596350262616,2.091498132903561e-05,1024
21,17.93804359436035,3,3,15,1.2000000000000002,0.25,0.000198982043816735,2.361458300758087e-06,1024
18,17.987497329711914,3,3,15,1.2000000000000002,0.25,0.0002029641020421039,2.9695030054519064e-06,1024
19,17.99575424194336,4,1,9,1.5,0.1,7.754476215583163e-05,1.4629015346964327e-05,512
16,18.004396438598633,2,6,16,1.35,0.1,0.0004867031378023447,4.813270990765422e-06,1024
26,18.034908294677734,4,1,13,1.25,0.15000000000000002,0.0005846165838228061,1.4660219838697668e-05,1024
14,18.037500381469727,2,5,14,1.3,0.2,0.0002720772205038553,0.0001705328252282304,1024
8,18.119516372680664,4,3,2,1.7000000000000002,0.4,0.0001326033192269654,0.00020554245520150764,256
13,18.123287200927734,3,4,14,1.4500000000000002,0.1,0.0009290810277379628,8.714459164478094e-05,1024
