trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
1,10.771973609924316,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
12,10.853265762329102,0,1,2,glu,1.4500000000000002,0.25,0.00025253710106474506,0.00018183320013855016,1024
16,10.859565734863281,2,1,3,glu,1.35,0.2,8.87744816579227e-05,0.000265890284389071,128
13,11.10704231262207,0,1,1,glu,1.5,0.30000000000000004,0.0003151422361488503,4.733271028438235e-06,1024
19,11.107281684875488,1,0,3,glu,1.8,0.25,0.0002108314282020665,1.5969626978255405e-05,1024
6,11.122952461242676,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
4,11.180841445922852,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
0,11.254459381103516,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
9,11.272329330444336,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
2,11.283333778381348,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
