Metric,Value,Unit
R²,0.39071041345596313,dimensionless
MSE,0.5423403382301331,normalized²
RMSE,0.7364375996852232,normalized
MAE,0.35948190093040466,normalized
RMSE,16.214659775967878,mm
MAE,7.914962291717529,mm
