Unnamed: 0,datetime,precip_mm
249,09/06/2017,0.12000006479999999
250,09/07/2017,0.0
251,09/08/2017,0.0200000108
252,09/09/2017,0.0200000108
253,09/10/2017,0.0
254,09/11/2017,0.0
255,09/12/2017,0.0
256,09/13/2017,0.0
257,09/14/2017,0.0
258,09/15/2017,0.0100000054
259,09/16/2017,0.0
260,09/17/2017,0.34000018359999995
261,09/18/2017,0.3300001782
262,09/19/2017,2.0800011231999997
263,09/20/2017,0.0700000378
264,09/21/2017,0.0200000108
265,09/22/2017,0.7900004265999999
266,09/23/2017,2.0400011015999997
267,09/24/2017,0.0700000378
268,09/25/2017,0.200000108
269,09/26/2017,0.4100002213999974
270,09/27/2017,0.35000018899999746
271,09/28/2017,0.0100000054
272,09/29/2017,0.15000008099999745
273,09/30/2017,0.200000108
274,10/01/2017,0.0700000378
275,10/02/2017,0.3800002052
276,10/03/2017,0.750000405
277,10/04/2017,0.0200000108
278,10/05/2017,0.0
279,10/06/2017,0.6300003402
280,10/07/2017,0.0100000054
281,10/08/2017,0.25000013499999996
282,10/09/2017,0.8400004535999973
283,10/10/2017,0.3300001782
284,10/11/2017,1.1200006048
285,10/12/2017,5.5700030078
286,10/13/2017,0.26000014039999997
287,10/14/2017,0.0100000054
288,10/15/2017,0.5100002753999999
289,10/16/2017,2.7300014741999976
290,10/17/2017,0.0
291,10/18/2017,1.8600010044000002
292,10/19/2017,0.800000432
293,10/20/2017,0.0100000054
294,10/21/2017,0.5300002862
295,10/22/2017,0.0
296,10/23/2017,0.550000297
297,10/24/2017,0.06000003239999999
298,10/25/2017,0.0
299,10/26/2017,0.49000026459999996
300,10/27/2017,0.8500004589999999
301,10/28/2017,0.0
302,10/29/2017,4.350002348999997
303,10/30/2017,1.4700007938
304,10/31/2017,0.200000108
305,11/01/2017,0.2300001242
306,11/02/2017,0.0
307,11/03/2017,0.0
308,11/04/2017,0.0
309,11/05/2017,0.0
310,11/06/2017,0.1600000864
311,11/07/2017,0.3600001943999974
312,11/08/2017,0.34000018359999995
313,11/09/2017,0.0700000378
314,11/10/2017,0.0100000054
315,11/11/2017,0.3800002052
316,11/12/2017,0.6600003564
317,11/13/2017,0.12000006479999999
318,11/14/2017,0.35000018899999746
319,11/15/2017,0.0
320,11/16/2017,0.0700000378
321,11/17/2017,0.0800000432
322,11/18/2017,0.030000016199999997
323,11/19/2017,0.1100000594
324,11/20/2017,0.06000003239999999
325,11/21/2017,0.1400000756
326,11/22/2017,2.0800011231999997
327,11/23/2017,2.310001247399997
328,11/24/2017,2.6800014471999996
329,11/25/2017,2.0700011177999973
330,11/26/2017,0.2200001188
331,11/27/2017,0.0
332,11/28/2017,0.9500005129999973
333,11/29/2017,2.1200011448
334,11/30/2017,0.0100000054
335,12/01/2017,0.1600000864
336,12/02/2017,0.7300003941999974
337,12/03/2017,0.4100002213999974
338,12/04/2017,0.0
339,12/05/2017,0.0
340,12/06/2017,0.3600001943999974
341,12/07/2017,1.7700009557999998
342,12/08/2017,0.25000013499999996
343,12/09/2017,0.18000009719999743
344,12/10/2017,0.9800005291999999
345,12/11/2017,0.5600003024
346,12/12/2017,0.06000003239999999
347,12/13/2017,0.5100002753999999
348,12/14/2017,0.7200003887999974
349,12/15/2017,0.0
350,12/16/2017,1.8300009882
351,12/17/2017,1.3300007182
352,12/18/2017,2.1200011448
353,12/19/2017,0.8400004535999973
354,12/20/2017,0.0
355,12/21/2017,0.0200000108
356,12/22/2017,0.0
357,12/23/2017,0.0
358,12/24/2017,0.1600000864
359,12/25/2017,0.0
360,12/26/2017,0.0
361,12/27/2017,0.3600001943999974
362,12/28/2017,0.0200000108
363,12/29/2017,1.4600007883999973
364,12/30/2017,2.3800012851999996
365,12/31/2017,0.0100000054
366,01/01/2018,0.050000027
367,01/02/2018,0.18000009719999743
368,01/03/2018,1.1900006425999998
369,01/04/2018,0.12000006479999999
370,01/05/2018,5.900003186
371,01/06/2018,3.9200021167999997
372,01/07/2018,0.13000007019999998
373,01/08/2018,0.26000014039999997
374,01/09/2018,0.06000003239999999
375,01/10/2018,1.9300010421999998
376,01/11/2018,0.2700001458
377,01/12/2018,0.0100000054
378,01/13/2018,0.0700000378
379,01/14/2018,0.0
380,01/15/2018,0.0
381,01/16/2018,0.3300001782
382,01/17/2018,0.0
383,01/18/2018,0.35000018899999746
384,01/19/2018,0.5700003077999974
385,01/20/2018,0.15000008099999745
386,01/21/2018,1.7500009449999971
387,01/22/2018,1.4700007938
388,01/23/2018,0.06000003239999999
389,01/24/2018,0.6200003347999999
390,01/25/2018,0.29000015659999745
391,01/26/2018,0.8700004697999999
392,01/27/2018,0.1900001026
393,01/28/2018,0.9300005022000001
394,01/29/2018,0.17000009179999997
395,01/30/2018,0.3000001619999974
396,01/31/2018,0.0100000054
397,02/01/2018,0.37000019979999743
398,02/02/2018,0.800000432
399,02/03/2018,0.12000006479999999
400,02/04/2018,0.0400000216
401,02/05/2018,0.650000351
402,02/06/2018,4.180002257199997
403,02/07/2018,7.6200041147999995
404,02/08/2018,6.510003515399997
405,02/09/2018,5.7300030942
406,02/10/2018,1.0000005399999998
407,02/11/2018,0.100000054
408,02/12/2018,0.18000009719999743
409,02/13/2018,0.0
410,02/14/2018,0.030000016199999997
411,02/15/2018,0.09000004859999745
412,02/16/2018,0.0100000054
413,02/17/2018,0.37000019979999743
414,02/18/2018,0.3000001619999974
415,02/19/2018,0.0
416,02/20/2018,0.1400000756
417,02/21/2018,0.050000027
418,02/22/2018,0.4400002376
419,02/23/2018,3.950002133
420,02/24/2018,0.1600000864
421,02/25/2018,0.0700000378
422,02/26/2018,0.650000351
423,02/27/2018,0.06000003239999999
424,02/28/2018,0.0
425,03/01/2018,0.050000027
426,03/02/2018,0.1100000594
427,03/03/2018,0.17000009179999997
428,03/04/2018,0.0400000216
429,03/05/2018,0.26000014039999997
430,03/06/2018,0.1600000864
431,03/07/2018,0.0700000378
432,03/08/2018,0.06000003239999999
433,03/09/2018,0.2200001188
434,03/10/2018,0.1400000756
435,03/11/2018,0.0
436,03/12/2018,0.0
437,03/13/2018,0.0400000216
438,03/14/2018,0.0400000216
439,03/15/2018,0.5800003131999975
440,03/16/2018,0.8900004805999999
441,03/17/2018,1.1700006317999998
442,03/18/2018,0.030000016199999997
443,03/19/2018,0.100000054
444,03/20/2018,1.0700005778
445,03/21/2018,0.4100002213999974
446,03/22/2018,0.34000018359999995
447,03/23/2018,0.0
448,03/24/2018,0.6100003293999999
449,03/25/2018,0.030000016199999997
450,03/26/2018,0.030000016199999997
451,03/27/2018,1.1900006425999998
452,03/28/2018,0.1600000864
453,03/29/2018,0.0
454,03/30/2018,0.0
455,03/31/2018,0.0
456,04/01/2018,0.0
457,04/02/2018,0.15000008099999745
458,04/03/2018,1.6500008909999975
459,04/04/2018,0.6900003725999975
460,04/05/2018,0.050000027
461,04/06/2018,0.0
462,04/07/2018,0.9000004859999999
463,04/08/2018,2.0800011231999997
464,04/09/2018,0.6900003725999975
465,04/10/2018,0.2800001512
466,04/11/2018,0.2800001512
467,04/12/2018,0.06000003239999999
468,04/13/2018,0.29000015659999745
469,04/14/2018,2.350001269
470,04/15/2018,1.6600008964
471,04/16/2018,2.2700012257999997
472,04/17/2018,2.9700016037999997
473,04/18/2018,0.100000054
474,04/19/2018,0.2300001242
475,04/20/2018,0.0
476,04/21/2018,2.0200010908
477,04/22/2018,0.0
478,04/23/2018,0.12000006479999999
479,04/24/2018,0.24000012959999997
480,04/25/2018,0.030000016199999997
481,04/26/2018,0.0
482,04/27/2018,0.5300002862
483,04/28/2018,0.0100000054
484,04/29/2018,0.0200000108
485,04/30/2018,0.0
486,05/01/2018,0.12000006479999999
487,05/02/2018,0.750000405
488,05/03/2018,0.0
489,05/04/2018,0.2800001512
490,05/05/2018,1.1100005994
491,05/06/2018,3.1600017063999997
492,05/07/2018,1.0900005886
493,05/08/2018,0.0800000432
494,05/09/2018,3.2500017549999995
495,05/10/2018,0.3800002052
496,05/11/2018,0.030000016199999997
497,05/12/2018,0.0
498,05/13/2018,0.0
499,05/14/2018,0.0
500,05/15/2018,0.17000009179999997
501,05/16/2018,0.15000008099999745
502,05/17/2018,0.0800000432
503,05/18/2018,0.0200000108
504,05/19/2018,0.200000108
505,05/20/2018,0.0
506,05/21/2018,0.0200000108
507,05/22/2018,0.0
508,05/23/2018,0.0
509,05/24/2018,0.09000004859999745
510,05/25/2018,0.050000027
511,05/26/2018,1.2000006479999974
512,05/27/2018,0.0
513,05/28/2018,0.0
514,05/29/2018,2.5100013553999974
515,05/30/2018,0.0400000216
516,05/31/2018,0.4600002484
517,06/01/2018,0.0
518,06/02/2018,0.09000004859999745
519,06/03/2018,0.030000016199999997
520,06/04/2018,0.0
521,06/05/2018,0.0100000054
522,06/06/2018,0.0
523,06/07/2018,0.030000016199999997
524,06/08/2018,0.100000054
525,06/09/2018,0.0100000054
526,06/10/2018,0.0100000054
527,06/11/2018,0.0
528,06/12/2018,0.0
529,06/13/2018,0.21000011339999744
530,06/14/2018,0.0100000054
531,06/15/2018,0.0200000108
532,06/16/2018,0.0400000216
533,06/17/2018,0.4300002322
534,06/18/2018,0.0
535,06/19/2018,0.0
536,06/20/2018,0.2200001188
537,06/21/2018,0.0
538,06/22/2018,0.8500004589999999
539,06/23/2018,0.25000013499999996
540,06/24/2018,0.0
541,06/25/2018,0.0200000108
542,06/26/2018,0.0
543,06/27/2018,0.0
544,06/28/2018,0.8400004535999973
545,06/29/2018,0.0800000432
546,06/30/2018,0.0100000054
547,07/01/2018,0.0400000216
548,07/02/2018,0.050000027
549,07/03/2018,0.4400002376
550,07/04/2018,1.3200007128
551,07/05/2018,3.6400019655999993
552,07/06/2018,0.6300003402
553,07/07/2018,0.0800000432
554,07/08/2018,0.3600001943999974
555,07/09/2018,0.0
556,07/10/2018,0.0800000432
557,07/11/2018,0.2700001458
558,07/12/2018,0.050000027
559,07/13/2018,0.1600000864
560,07/14/2018,0.100000054
561,07/15/2018,0.29000015659999745
562,07/16/2018,0.48000025919999995
563,07/17/2018,0.0
564,07/18/2018,0.0
565,07/19/2018,0.0
566,07/20/2018,1.0800005832
567,07/21/2018,0.12000006479999999
568,07/22/2018,0.050000027
569,07/23/2018,0.0
570,07/24/2018,0.0
571,07/25/2018,0.0
572,07/26/2018,0.0
573,07/27/2018,0.1100000594
574,07/28/2018,0.0
575,07/29/2018,0.1400000756
576,07/30/2018,0.050000027
577,07/31/2018,0.050000027
578,08/01/2018,0.5800003131999975
579,08/02/2018,0.0100000054
580,08/03/2018,1.0100005454
581,08/04/2018,0.0200000108
582,08/05/2018,0.0
583,08/06/2018,0.0
584,08/07/2018,0.0
585,08/08/2018,0.0
586,08/09/2018,0.2800001512
587,08/10/2018,0.37000019979999743
588,08/11/2018,0.0200000108
589,08/12/2018,0.31000016739999997
590,08/13/2018,0.1900001026
591,08/14/2018,0.13000007019999998
592,08/15/2018,0.6400003456
593,08/16/2018,3.1900017225999995
594,08/17/2018,0.9600005183999999
595,08/18/2018,3.2900017766
596,08/19/2018,0.0
597,08/20/2018,0.030000016199999997
598,08/21/2018,0.17000009179999997
599,08/22/2018,0.0
600,08/23/2018,0.0
601,08/24/2018,0.0
602,08/25/2018,0.0
603,08/26/2018,0.1600000864
604,08/27/2018,0.8300004482
605,08/28/2018,0.0
606,08/29/2018,0.0200000108
607,08/30/2018,0.2700001458
608,08/31/2018,0.100000054
609,09/01/2018,0.030000016199999997
610,09/02/2018,0.2300001242
611,09/03/2018,1.0300005561999999
612,09/04/2018,0.0100000054
613,09/05/2018,0.0700000378
614,09/06/2018,0.0
615,09/07/2018,0.0
616,09/08/2018,0.0
617,09/09/2018,0.0
618,09/10/2018,0.21000011339999744
619,09/11/2018,0.0
620,09/12/2018,0.12000006479999999
621,09/13/2018,2.7300014741999976
622,09/14/2018,0.0
623,09/15/2018,0.0
624,09/16/2018,0.0
625,09/17/2018,0.8200004427999974
626,09/18/2018,0.6200003347999999
627,09/19/2018,1.2700006857999973
628,09/20/2018,0.1400000756
629,09/21/2018,0.0
630,09/22/2018,0.0400000216
631,09/23/2018,0.0800000432
632,09/24/2018,0.0
633,09/25/2018,0.0400000216
634,09/26/2018,0.39000021059999995
635,09/27/2018,0.030000016199999997
636,09/28/2018,0.13000007019999998
637,09/29/2018,0.0
638,09/30/2018,0.5000002699999999
639,10/01/2018,0.35000018899999746
640,10/02/2018,1.1100005994
641,10/03/2018,0.0400000216
642,10/04/2018,0.030000016199999997
643,10/05/2018,0.0
644,10/06/2018,0.0
645,10/07/2018,0.0
646,10/08/2018,0.6400003456
647,10/09/2018,0.2700001458
648,10/10/2018,3.3700018197999997
649,10/11/2018,0.1400000756
650,10/12/2018,0.06000003239999999
651,10/13/2018,0.13000007019999998
652,10/14/2018,0.09000004859999745
653,10/15/2018,0.0
654,10/16/2018,0.13000007019999998
655,10/17/2018,0.6300003402
656,10/18/2018,0.3800002052
657,10/19/2018,2.4300013122
658,10/20/2018,0.9600005183999999
659,10/21/2018,0.5900003185999975
660,10/22/2018,0.34000018359999995
661,10/23/2018,0.0400000216
662,10/24/2018,0.0
663,10/25/2018,0.0
664,10/26/2018,0.0
665,10/27/2018,0.26000014039999997
666,10/28/2018,0.0100000054
667,10/29/2018,0.0
668,10/30/2018,0.0
669,10/31/2018,0.0
670,11/01/2018,0.0100000054
671,11/02/2018,0.2300001242
672,11/03/2018,0.42000022679999743
673,11/04/2018,0.24000012959999997
674,11/05/2018,4.350002348999997
675,11/06/2018,1.6600008964
676,11/07/2018,3.820002062799997
677,11/08/2018,0.3600001943999974
678,11/09/2018,0.0
679,11/10/2018,0.100000054
680,11/11/2018,0.34000018359999995
681,11/12/2018,0.0
682,11/13/2018,0.0
683,11/14/2018,1.4700007938
684,11/15/2018,2.0300010961999972
685,11/16/2018,0.0800000432
686,11/17/2018,1.0300005561999999
687,11/18/2018,0.0
688,11/19/2018,0.030000016199999997
689,11/20/2018,0.0
690,11/21/2018,0.3200001728
691,11/22/2018,0.0200000108
692,11/23/2018,0.0700000378
693,11/24/2018,0.0
694,11/25/2018,0.1100000594
695,11/26/2018,0.8900004805999999
696,11/27/2018,0.2800001512
697,11/28/2018,0.0
698,11/29/2018,0.5700003077999974
699,11/30/2018,0.13000007019999998
700,12/01/2018,0.31000016739999997
701,12/02/2018,0.0
702,12/03/2018,0.0700000378
703,12/04/2018,0.15000008099999745
704,12/05/2018,0.31000016739999997
705,12/06/2018,0.0200000108
706,12/07/2018,1.3200007128
707,12/08/2018,1.50000081
708,12/09/2018,2.650001430999997
709,12/10/2018,5.920003196799997
710,12/11/2018,1.8700010098
711,12/12/2018,0.4600002484
712,12/13/2018,0.0
713,12/14/2018,0.0100000054
714,12/15/2018,0.050000027
715,12/16/2018,0.3000001619999974
716,12/17/2018,0.0100000054
717,12/18/2018,0.0
718,12/19/2018,0.0
719,12/20/2018,0.7700004158
720,12/21/2018,0.1100000594
721,12/22/2018,0.4700002538
722,12/23/2018,1.2800006912
723,12/24/2018,1.8900010205999997
724,12/25/2018,0.31000016739999997
725,12/26/2018,0.550000297
726,12/27/2018,1.6100008693999999
727,12/28/2018,0.6300003402
728,12/29/2018,0.34000018359999995
729,12/30/2018,0.17000009179999997
730,12/31/2018,0.0
731,01/01/2019,1.5300008261999998
732,01/02/2019,1.100000594
733,01/03/2019,0.0
734,01/04/2019,0.0
735,01/05/2019,0.3000001619999974
736,01/06/2019,0.1400000756
737,01/07/2019,2.9700016037999997
738,01/08/2019,0.2700001458
739,01/09/2019,0.0100000054
740,01/10/2019,0.31000016739999997
741,01/11/2019,0.37000019979999743
742,01/12/2019,0.1100000594
743,01/13/2019,0.24000012959999997
744,01/14/2019,0.2700001458
745,01/15/2019,0.6200003347999999
746,01/16/2019,0.0800000432
747,01/17/2019,0.06000003239999999
748,01/18/2019,1.3700007398
749,01/19/2019,0.0200000108
750,01/20/2019,0.17000009179999997
751,01/21/2019,0.1400000756
752,01/22/2019,0.0100000054
753,01/23/2019,0.45000024299999997
754,01/24/2019,0.37000019979999743
755,01/25/2019,0.18000009719999743
756,01/26/2019,1.4400007775999972
757,01/27/2019,0.4400002376
758,01/28/2019,0.0
759,01/29/2019,0.0
760,01/30/2019,0.0
761,01/31/2019,0.0
762,02/01/2019,0.0
763,02/02/2019,0.09000004859999745
764,02/03/2019,0.6900003725999975
765,02/04/2019,2.2600012203999973
766,02/05/2019,0.1100000594
767,02/06/2019,0.0
768,02/07/2019,0.2200001188
769,02/08/2019,0.0
770,02/09/2019,0.3200001728
771,02/10/2019,0.5000002699999999
772,02/11/2019,1.4900008046
773,02/12/2019,0.0
774,02/13/2019,0.0
775,02/14/2019,0.0
776,02/15/2019,0.35000018899999746
777,02/16/2019,0.1400000756
778,02/17/2019,0.2200001188
779,02/18/2019,0.1400000756
780,02/19/2019,0.0200000108
781,02/20/2019,1.2400006695999999
782,02/21/2019,0.1900001026
783,02/22/2019,5.350002888999997
784,02/23/2019,3.2700017657999974
785,02/24/2019,0.5200002807999999
786,02/25/2019,4.7800025812
787,02/26/2019,2.8200015227999975
788,02/27/2019,0.650000351
789,02/28/2019,0.4600002484
790,03/01/2019,0.5300002862
791,03/02/2019,0.100000054
792,03/03/2019,0.0
793,03/04/2019,0.1400000756
794,03/05/2019,0.25000013499999996
795,03/06/2019,0.200000108
796,03/07/2019,0.030000016199999997
797,03/08/2019,0.200000108
798,03/09/2019,0.0
799,03/10/2019,0.0
800,03/11/2019,0.200000108
801,03/12/2019,0.0
802,03/13/2019,0.8100004373999999
803,03/14/2019,0.9600005183999999
804,03/15/2019,0.0
805,03/16/2019,0.0
806,03/17/2019,0.29000015659999745
807,03/18/2019,0.0
808,03/19/2019,0.8900004805999999
809,03/20/2019,1.0600005724
810,03/21/2019,0.4300002322
811,03/22/2019,0.35000018899999746
812,03/23/2019,0.0
813,03/24/2019,0.1400000756
814,03/25/2019,0.3800002052
815,03/26/2019,0.7200003887999974
816,03/27/2019,0.0200000108
817,03/28/2019,0.0
818,03/29/2019,0.0
819,03/30/2019,0.0
820,03/31/2019,0.0
821,04/01/2019,0.09000004859999745
822,04/02/2019,1.0900005886
823,04/03/2019,0.0100000054
824,04/04/2019,0.0100000054
825,04/05/2019,0.0
826,04/06/2019,0.06000003239999999
827,04/07/2019,0.1600000864
828,04/08/2019,0.0
829,04/09/2019,0.5900003185999975
830,04/10/2019,0.0700000378
831,04/11/2019,0.0
832,04/12/2019,0.0200000108
833,04/13/2019,0.0
834,04/14/2019,0.4400002376
835,04/15/2019,0.0
836,04/16/2019,0.100000054
837,04/17/2019,0.1400000756
838,04/18/2019,0.1900001026
839,04/19/2019,0.8300004482
840,04/20/2019,0.17000009179999997
841,04/21/2019,0.35000018899999746
842,04/22/2019,0.5400002916
843,04/23/2019,0.100000054
844,04/24/2019,0.0100000054
845,04/25/2019,0.6400003456
846,04/26/2019,2.5300013661999974
847,04/27/2019,0.0
848,04/28/2019,0.7400003995999974
849,04/29/2019,0.12000006479999999
850,04/30/2019,0.12000006479999999
851,05/01/2019,0.13000007019999998
852,05/02/2019,0.1900001026
853,05/03/2019,2.2600012203999973
854,05/04/2019,1.3100007074
855,05/05/2019,0.09000004859999745
856,05/06/2019,0.0
857,05/07/2019,0.7300003941999974
858,05/08/2019,2.6800014471999996
859,05/09/2019,0.0400000216
860,05/10/2019,1.9700010637999996
861,05/11/2019,0.4600002484
862,05/12/2019,1.2700006857999973
863,05/13/2019,2.0500011069999973
864,05/14/2019,0.7400003995999974
865,05/15/2019,0.0100000054
866,05/16/2019,1.2900006966
867,05/17/2019,0.3600001943999974
868,05/18/2019,0.25000013499999996
869,05/19/2019,0.15000008099999745
870,05/20/2019,0.0100000054
871,05/21/2019,0.0
872,05/22/2019,0.0
873,05/23/2019,0.0100000054
874,05/24/2019,0.0
875,05/25/2019,0.0
876,05/26/2019,0.6400003456
877,05/27/2019,0.5700003077999974
878,05/28/2019,0.25000013499999996
879,05/29/2019,0.12000006479999999
880,05/30/2019,0.550000297
881,05/31/2019,0.0
882,06/01/2019,0.0
883,06/02/2019,0.0
884,06/03/2019,0.1100000594
885,06/04/2019,0.2200001188
886,06/05/2019,0.06000003239999999
887,06/06/2019,0.0
888,06/07/2019,0.0
889,06/08/2019,0.0800000432
890,06/09/2019,0.2700001458
891,06/10/2019,0.21000011339999744
892,06/11/2019,2.7200014687999996
893,06/12/2019,0.200000108
894,06/13/2019,0.0100000054
895,06/14/2019,0.0
896,06/15/2019,0.0700000378
897,06/16/2019,0.25000013499999996
898,06/17/2019,0.2300001242
899,06/18/2019,0.0700000378
900,06/19/2019,0.0100000054
901,06/20/2019,0.0100000054
902,06/21/2019,0.2200001188
903,06/22/2019,0.050000027
904,06/23/2019,0.0
905,06/24/2019,0.0200000108
906,06/25/2019,0.1100000594
907,06/26/2019,0.0400000216
908,06/27/2019,0.0
909,06/28/2019,0.5200002807999999
910,06/29/2019,0.34000018359999995
911,06/30/2019,0.0200000108
912,07/01/2019,0.4300002322
913,07/02/2019,0.3200001728
914,07/03/2019,0.2300001242
915,07/04/2019,0.200000108
916,07/05/2019,0.12000006479999999
917,07/06/2019,0.26000014039999997
918,07/07/2019,0.4700002538
919,07/08/2019,0.0
920,07/09/2019,0.0
921,07/10/2019,0.1100000594
922,07/11/2019,0.0200000108
923,07/12/2019,0.0100000054
924,07/13/2019,0.06000003239999999
925,07/14/2019,0.9300005022000001
926,07/15/2019,0.09000004859999745
927,07/16/2019,0.0200000108
928,07/17/2019,0.0200000108
929,07/18/2019,0.3800002052
930,07/19/2019,0.030000016199999997
931,07/20/2019,0.0
932,07/21/2019,0.0100000054
933,07/22/2019,3.510001895399997
934,07/23/2019,1.2100006533999998
