trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.8803274631500244,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.4883893728256226,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.9787947237491608,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,1.0271784365177155,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.9440391659736633,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,3.9507293701171875,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.8649067083994547,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.7176211675008137,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.8515889942646027,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,1.1986693739891052,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,3.696305513381958,3,2,0,mlp,1.75,0.5,0.0001640148320264181,0.0008519352624608344,1024
11,0.8032959699630737,2,1,17,mlp,1.05,0.35,3.0208778601692776e-05,0.00011740085777673135,128
12,0.8116426567236582,3,1,4,mlp,1.05,0.35,1.9960998504055177e-05,0.00020233435446609765,128
13,0.7865728835264841,2,1,17,mlp,1.05,0.35,8.210554167745063e-05,0.00011606159532098588,128
14,21.11327870686849,2,1,17,mlp,1.95,0.45000000000000007,9.405799491077833e-05,7.737864789719572e-05,128
15,1.284702072540919,2,2,17,mlp,1.35,0.4,8.977528665354975e-05,7.212111285047957e-06,128
16,2.3045780261357627,2,1,13,mlp,1.6,0.30000000000000004,0.0002941856699291301,9.222162266548745e-05,128
17,1.156505564848582,1,2,16,mlp,1.3,0.4,6.858232779746886e-05,0.00032014575097747924,128
18,0.77336918314298,2,3,12,mlp,1.05,0.30000000000000004,0.00020219450031240736,4.0942989071120526e-05,128
19,1.4801538189252217,1,3,12,mlp,1.4500000000000002,0.30000000000000004,0.00018418776817629215,3.1086351727507966e-05,128
20,2.253812789916992,3,3,12,mlp,1.6,0.25,0.00032462740341913807,6.712469532646885e-06,1024
21,0.8000777165095011,2,1,15,mlp,1.05,0.35,0.00013237490860240953,0.00012703267910473052,128
22,0.769791821638743,2,3,15,mlp,1.05,0.4,0.00026627792778973305,4.750193715133508e-05,128
23,0.8614736100037893,2,3,15,mlp,1.1500000000000001,0.45000000000000007,0.00028204804864628613,3.8483727741409646e-05,128
24,1.016503890355428,2,3,12,mlp,1.25,0.4,0.000518360288573462,1.4783488062885283e-05,128
25,1.062678039073944,1,2,14,mlp,1.1500000000000001,0.45000000000000007,7.03834305812765e-05,5.798664751849771e-05,128
26,0.7829961578051249,2,3,16,lstm,1.05,0.25,0.0002481867731080157,7.424313825711172e-06,128
27,1.0449142555395763,3,3,11,lstm,1.25,0.25,0.00042417794042753215,5.601921262682628e-06,128
28,1.241879940032959,2,4,6,lstm,1.35,0.30000000000000004,0.0009278766276074612,1.1937273236121977e-06,1024
29,0.9028128683567047,1,3,14,lstm,1.1500000000000001,0.25,0.0002292123824232897,2.1652312362922453e-05,512
