loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2600739300251007,0.3368465304374695,0.25954586267471313,0.5094564384466185,0.7689048051834106,10505.7275390625,102.49745137837574,67.77008819580078
