Metric,Value,Unit
R²,0.3988816738128662,dimensionless
MSE,0.5350669026374817,normalized²
RMSE,0.7314826741881736,normalized
MAE,0.3599148392677307,normalized
RMSE,16.105563966338718,mm
MAE,7.924496173858643,mm
