loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2729300260543823,0.33880576491355896,0.27241194248199463,0.5219309748252106,0.7574490308761597,11026.5126953125,105.00720306394462,68.16427612304688
