loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.28943169116973877,0.3339420258998871,0.28891560435295105,0.5375087016532394,0.7427544593811035,11694.537109375,108.14128309473215,67.18573760986328
