trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,0.6237638890743256,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,1.0028380155563354,0,0,3,lstm,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,0.6778096656004587,0,2,10,lstm,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,0.7402068674564362,1,0,8,lstm,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,0.681408961613973,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,2.6092727184295654,2,0,14,lstm,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,0.6200808684031168,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,1.2722095648447673,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,0.6239084303379059,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,0.8558072050412496,0,4,9,lstm,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,2.699406862258911,1,2,17,mlp,1.75,0.5,0.00012717182468493133,0.00011746931059660674,1024
11,0.5633885512749354,1,3,15,mlp,1.05,0.35,0.00037337870210359125,6.630599890152516e-05,128
12,0.5609142780303955,1,3,17,mlp,1.05,0.35,0.00031757334805575927,0.00018183320013855016,128
13,0.5578405658404032,2,3,17,mlp,1.05,0.35,0.0003088131698053504,8.439235462511295e-06,128
14,13.58339230219523,2,3,17,mlp,1.95,0.45000000000000007,0.0002602659622563299,7.633519183320531e-06,128
15,0.8163977960745493,2,3,0,mlp,1.35,0.4,0.00023753233692608451,6.1474288594730336e-06,128
16,1.362314949433009,3,2,13,mlp,1.6,0.30000000000000004,0.0009412735530263232,1.2068605164306055e-06,128
17,0.7680132190386454,2,1,17,mlp,1.3,0.4,9.837618880533272e-05,5.890074892732708e-06,128
18,0.5744265615940094,1,3,6,mlp,1.05,0.30000000000000004,9.12188708211978e-05,0.00028002029701973885,128
19,0.9694145222504934,2,1,12,mlp,1.4500000000000002,0.35,0.00042114539169380895,2.2960514062786513e-05,128
20,1.4612915515899658,3,4,5,mlp,1.6,0.5,0.00023285513632997017,4.4327286777036035e-05,1024
21,0.5693174650271734,1,3,15,mlp,1.05,0.35,0.00039717953333184033,9.024278205108313e-05,128
22,0.557316799958547,1,3,15,mlp,1.05,0.4,0.0005367964028606053,0.00021190658749066697,128
23,0.6094109068314234,0,2,16,mlp,1.1500000000000001,0.4,0.0005541274044268864,0.0002782798249640324,128
24,0.6908060014247894,1,3,12,mlp,1.25,0.45000000000000007,0.0007128851333285431,0.0001829702165336378,128
25,0.612797811627388,2,2,16,mlp,1.1500000000000001,0.45000000000000007,0.0001550544771677649,0.0005147189098812068,128
26,0.5710596690575281,1,4,14,lstm,1.05,0.25,0.00032905857569761937,9.565239169970693e-06,128
27,0.7958078185717264,0,3,17,mlp,1.35,0.4,0.0006428122363784294,3.6316249814630424e-06,128
28,0.8004382848739624,2,3,12,mlp,1.25,0.30000000000000004,7.6949507689472e-05,0.0003643612778720035,1024
29,0.6245962679386139,1,4,13,mlp,1.1500000000000001,0.25,0.0005079689704712658,4.894017550103772e-05,512
