loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2779253125190735,0.36957862973213196,0.27740243077278137,0.5266900708887357,0.7530055642127991,11228.5146484375,105.96468585541837,74.35547637939453
