loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.22909680008888245,0.32259225845336914,0.2285604625940323,0.4780799751025264,0.796493649482727,9251.5224609375,96.18483488023203,64.90229034423828
