trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,18.82541847229004,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,19.355125427246094,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,19.4481143951416,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,19.569765090942383,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,18.833934783935547,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,19.795852661132812,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,19.039649963378906,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,20.1362247467041,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,19.458433151245117,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,18.808191299438477,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,25.464191436767578,0,3,0,glu,1.9000000000000001,0.5,0.0001585823669519063,9.464114674843985e-06,1024
11,19.237768173217773,1,4,17,mlp,1.35,0.35,0.0007556324348278079,5.80252768208445e-05,128
12,18.963804244995117,0,3,13,mlp,1.6500000000000001,0.1,0.0003449383379517059,9.614554381825949e-05,256
13,19.19615364074707,1,4,5,glu,1.35,0.30000000000000004,8.490884120526892e-05,1.2290323116341908e-05,512
14,19.62430763244629,2,2,12,glu,1.6,0.5,0.0004510044590896362,5.4804557141969084e-06,512
15,19.2995548248291,0,4,17,mlp,1.05,0.15000000000000002,9.481183168009609e-05,4.690017037877238e-05,256
16,20.624515533447266,1,3,6,mlp,1.35,0.4,2.5207162487395197e-05,1.7543622038134097e-05,1024
17,19.75912857055664,0,4,12,glu,1.25,0.15000000000000002,0.00031654206295750613,0.00024294194284501207,128
18,19.14484977722168,1,1,4,mlp,1.4000000000000001,0.25,0.00018451333637849963,4.869302537251105e-06,512
19,18.9049129486084,2,3,15,glu,1.55,0.1,6.65656075870242e-05,2.2960514062786513e-05,256
