loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.26128897070884705,0.32877862453460693,0.2607763409614563,0.5106626488803115,0.7678091526031494,10555.53515625,102.7401341066382,66.14691925048828
