loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.29753565788269043,0.35809725522994995,0.2970162332057953,0.5449919570101887,0.735541820526123,12022.4287109375,109.6468363015436,72.04552459716797
