loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24808727204799652,0.32276251912117004,0.2475530356168747,0.49754701849862865,0.7795829772949219,10020.2919921875,100.10140854247507,64.93653106689453
