loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.24811145663261414,0.3253682851791382,0.24757122993469238,0.49756530218122363,0.779566764831543,10021.02734375,100.10508150813324,65.4607925415039
