loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.25740155577659607,0.33684197068214417,0.25687074661254883,0.5068241772178482,0.7712866067886353,10397.447265625,101.9678736937522,67.76917266845703
