year_month,monthly_total_precip_in
2000-01,
2000-02,
2000-03,
2000-04,9.20472938
2000-05,9.822839949999997
2000-06,11.283470659999999
2000-07,7.590555279999998
2000-08,5.28740443
2000-09,17.53544254
2000-10,20.783475789999997
2000-11,16.90552094
2000-12,11.090557169999999
2001-01,9.913391179999998
2001-02,14.787409559999999
2001-03,19.157490659999997
2001-04,11.523628270000001
2001-05,
2001-06,
2001-07,
2001-08,
2001-09,
2001-10,
2001-11,
2001-12,
