mse,rmse,mae,mbe,r2,spearman_r,spearman_p,season,model,n
142.33931496541794,11.93060413245775,6.853392851687346,1.0333598582172974,0.3383966953727684,0.6212101777228761,1.617424980095166e-141,Dry (May-Oct),LAND,1318
178.87803507935683,13.374529340479867,8.084007384823002,0.10861875728360214,0.21481097569413632,0.5959774777460163,2.859410518017673e-108,Wet (Nov-Apr),LAND,1116
236.67362724272155,15.384200572103886,8.035438319997903,-0.9771735098421146,0.34150674157078165,0.5903220097141569,3.708583585718414e-300,Dry (May-Oct),Site MLP,3203
319.7645877089087,17.881962635821292,10.041751343000689,-0.8180102716758726,0.29101157769947095,0.5560612791822446,1.1373878708548665e-248,Wet (Nov-Apr),Site MLP,3069
