Metric,Value,Unit
R²,0.25624316930770874,dimensionless
MSE,0.6620321869850159,normalized²
RMSE,0.8136536038050933,normalized
MAE,0.3966537117958069,normalized
RMSE,17.914777978516263,mm
MAE,8.73340129852295,mm
