loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.38662657141685486,0.4137621521949768,0.38611146807670593,0.6213786833137309,0.6562129259109497,15628.76953125,125.01507721571026,83.24473571777344
