trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,arch_type,tweedie_p,dropout,lr,wd,bs
0,27.43202781677246,1,4,13,mlp,1.1500000000000001,0.1,0.0005399484409787432,6.358358856676247e-05,512
1,30.294801712036133,0,0,3,glu,1.4500000000000002,0.2,0.00016738085788752134,2.62108787826544e-06,1024
2,22.386343002319336,0,2,10,glu,1.2000000000000002,0.1,0.000790261954970823,0.0007886714129990489,128
3,33.54304885864258,1,0,8,glu,1.25,0.35,4.201672054372529e-05,3.632486956676606e-05,512
4,28.092878341674805,3,4,10,mlp,1.2000000000000002,0.1,4.473636174621264e-05,1.4656553886225336e-05,256
5,29.71637725830078,2,0,14,glu,1.75,0.15000000000000002,1.0257563974185649e-05,0.0002795015916508333,512
6,24.423696517944336,1,0,15,mlp,1.1,0.2,4.4706085467784903e-05,0.0001544608907504709,256
7,27.56778335571289,2,3,10,mlp,1.5,0.25,1.1241862095793047e-05,2.107047280657824e-06,256
8,31.043699264526367,3,1,7,mlp,1.1,0.2,2.101079931010355e-05,0.0006153085601625311,512
9,29.08588218688965,0,4,9,glu,1.35,0.1,2.8567374298471872e-05,1.9112758217777896e-05,256
10,24.61867332458496,0,2,0,glu,1.75,0.5,0.0008834198287715506,0.0008522261645812476,128
11,21.806232452392578,1,2,17,mlp,1.05,0.35,0.00013278454488008872,0.00017037146148687603,128
12,25.163898468017578,0,2,16,glu,1.95,0.35,0.00023136975888218448,0.00018183320013855016,128
13,20.18370819091797,1,3,17,mlp,1.05,0.45000000000000007,0.0003326464611525283,0.00038273846053689576,128
14,21.83198356628418,2,3,17,mlp,1.05,0.45000000000000007,0.0002907818034371359,8.786195210100744e-05,128
15,21.3958683013916,1,3,13,mlp,1.35,0.4,9.666451671739586e-05,0.00032744840997347806,128
16,27.645601272583008,1,3,12,mlp,1.55,0.45000000000000007,9.59102898704782e-05,6.986228381681101e-06,1024
17,23.738494873046875,2,3,12,mlp,1.35,0.4,7.887020180594196e-05,0.0003535343445947406,128
18,22.013526916503906,1,1,6,mlp,1.6,0.5,0.00038649361619090534,6.75630858717305e-05,128
19,21.660009384155273,2,3,15,mlp,1.3,0.4,7.349370234545229e-05,0.00042638674698525854,128
20,29.280649185180664,1,1,13,mlp,1.4000000000000001,0.30000000000000004,0.0001822662506890391,1.0835847514722128e-06,1024
21,22.867176055908203,2,3,15,mlp,1.3,0.4,6.348038389771366e-05,0.00042501244717785085,128
22,22.35544204711914,3,3,15,mlp,1.25,0.45000000000000007,0.00013145490540529865,0.0009826740452177562,128
23,23.172616958618164,2,4,17,mlp,1.6,0.4,6.748131129379845e-05,0.0002795464751274567,128
24,21.925153732299805,1,3,12,mlp,1.4000000000000001,0.30000000000000004,0.00046304403690928977,0.00011087179327060462,128
25,22.364309310913086,2,2,14,mlp,1.3,0.45000000000000007,0.00010291742295343133,0.0005147189098812068,128
26,21.54505157470703,1,4,16,mlp,1.1500000000000001,0.4,0.00030032224497785165,0.0002521923734636707,128
27,21.960779190063477,1,4,16,mlp,1.1500000000000001,0.5,0.00030157193156607134,4.1947044224089285e-05,128
28,28.5982666015625,1,4,5,mlp,1.05,0.35,0.0006809164559193294,0.00022980934046950045,1024
29,28.093236923217773,1,4,13,mlp,1.1500000000000001,0.45000000000000007,0.0004212332874261147,0.00011626072278877226,512
