loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.25933751463890076,0.32910844683647156,0.2588160037994385,0.5087396227928767,0.769554615020752,10476.1845703125,102.35323429336515,66.21327209472656
