loss,mae,mse,rmse,r2,mse_mm2,rmse_mm,mae_mm
0.2510361671447754,0.3351946175098419,0.25049781799316406,0.5004975704168444,0.7769609689712524,10139.4873046875,100.69502125074258,67.43775177001953
