trial,value,local_dem_cfg,regional_dem_cfg,arch_idx,dropout,lr,wd,bs
0,18.050161361694336,1,6,13,0.35,2.0513382630874486e-05,2.9375384576328313e-06,256
1,15.933140754699707,0,6,14,0.15000000000000002,2.3102018878452926e-05,3.549878832196506e-06,256
2,25.39191246032715,3,0,5,0.25,8.168455894760161e-05,0.0002267398652378039,512
3,18.775611877441406,3,1,1,0.5,0.0008536189862866829,0.0002661901888489054,512
4,24.45983123779297,0,3,0,0.5,3.292759134423613e-05,9.717775305059631e-05,512
5,22.377716064453125,4,5,16,0.5,0.0001569639638866114,0.0005829384542994739,1024
6,18.076730728149414,1,1,14,0.25,3.646439558980719e-05,4.247058562261871e-05,1024
7,15.338630676269531,3,1,0,0.45000000000000007,0.0002592475660475158,0.00015382308040278996,128
8,25.760486602783203,4,4,5,0.1,4.187594718900626e-05,9.4525713910723e-06,512
9,14.551366806030273,0,4,13,0.35,0.0003482846706526881,3.0296104428212496e-05,128
10,14.084466934204102,1,3,10,0.35,0.0006084700122415443,1.5055873060237694e-05,128
11,15.104081153869629,1,3,10,0.35,0.0007568882097725556,1.7034768500539467e-05,128
12,15.108635902404785,0,4,10,0.4,0.0003150270206344204,3.584903725849027e-05,128
13,14.318153381347656,2,2,8,0.30000000000000004,0.0003619125620712102,1.136516683735133e-06,128
14,15.313592910766602,2,2,7,0.25,0.0005937405710367155,1.6354652487579054e-06,128
15,14.67475414276123,2,2,8,0.30000000000000004,0.00019060553190841407,8.594336179978855e-06,128
16,15.07651424407959,2,2,4,0.15000000000000002,0.0004894057592170779,1.0259394297886558e-06,128
17,19.01943016052246,1,3,10,0.4,8.956690393886742e-05,3.8066060148838138e-06,128
18,19.041690826416016,2,0,7,0.30000000000000004,1.166483814720925e-05,6.986228381681101e-06,256
19,29.43954849243164,1,3,11,0.2,0.00045998241255498497,8.482859848614719e-05,1024
20,15.107109069824219,3,5,17,0.4,0.00014203894171699498,1.0058886368664932e-06,128
21,14.720772743225098,0,4,12,0.35,0.00032112028784771695,1.9367952175542642e-05,128
22,15.322264671325684,1,4,9,0.30000000000000004,0.0009957762592648044,1.699144131577028e-05,128
23,15.321415901184082,0,2,12,0.35,0.0003932702719633157,5.69377486621551e-05,128
24,15.53075122833252,1,5,15,0.45000000000000007,0.00022579150178547668,0.0008323144279644553,128
25,15.245487213134766,0,4,8,0.25,0.0006106570622118992,2.4680876970493644e-05,128
26,15.141154289245605,2,2,12,0.4,0.0001387928225783505,2.1671243563890022e-06,128
27,26.748559951782227,1,3,7,0.30000000000000004,6.748131129379845e-05,8.1434990928614e-06,1024
28,14.91970157623291,2,5,5,0.2,0.0003510239438364631,5.247872341744445e-06,256
29,14.658782005310059,1,6,13,0.35,0.0006280726608401574,1.1319724592792208e-05,256
